timestamp,open,high,low,close,volume,spread,real_volume,volatility,atr,momentum_5,momentum_20,volume_ma,volume_ratio
2023-07-07 05:00:00,1.0887,1.08885,1.08865,1.08865,227,0,0,0.0001837137739403849,0.00020000000000020002,0.0,0.0,227.0,1.0
2023-07-07 05:15:00,1.08867,1.08872,1.08844,1.08845,147,0,0,0.0002572465432494244,0.00024000000000001798,0.0,0.0,187.0,0.786096256684492
2023-07-07 05:30:00,1.08845,1.08854,1.08834,1.08854,124,0,0,0.00018373233872891943,0.00022666666666667132,0.0,0.0,166.0,0.7469879518072289
2023-07-07 05:45:00,1.08855,1.08864,1.08847,1.0886,140,0,0,0.00015616388021312097,0.00021250000000000435,0.0,0.0,159.5,0.877742946708464
2023-07-07 06:00:00,1.08858,1.08913,1.08858,1.08908,255,0,0,0.0005050134058102512,0.0002799999999999692,0.0,0.0,178.6,1.427771556550952
2023-07-07 06:15:00,1.08908,1.08915,1.08889,1.08903,143,0,0,0.00023874457085677073,0.0002766666666666658,0.000349056170486417,0.0,172.66666666666666,0.8281853281853282
2023-07-07 06:30:00,1.08904,1.08905,1.0887,1.0887,146,0,0,0.00032148433912011803,0.00028714285714286677,0.00022968441361581604,0.0,168.85714285714286,0.8646362098138748
2023-07-07 06:45:00,1.0887,1.08887,1.08863,1.08877,186,0,0,0.00022043223086603964,0.00028125000000001066,0.00021129218953830353,0.0,171.0,1.087719298245614
2023-07-07 07:00:00,1.08877,1.08884,1.08857,1.08883,335,0,0,0.0002479725944362228,0.00028000000000000865,0.00021128054381769346,0.0,189.22222222222223,1.7704051673517323
2023-07-07 07:15:00,1.08882,1.08923,1.08881,1.08922,242,0,0,0.00038559703273890024,0.00029399999999999424,0.00012854886693358658,0.0,194.5,1.244215938303342
2023-07-07 07:30:00,1.08919,1.08949,1.08915,1.08947,151,0,0,0.0003120783500234123,0.0002981818181818136,0.00040402927375726705,0.0,190.54545454545453,0.7924618320610688
2023-07-07 07:45:00,1.08948,1.08951,1.08911,1.08912,112,0,0,0.0003672689878066291,0.0003066666666666588,0.00038578120694410245,0.0,184.0,0.6086956521739131
2023-07-07 08:00:00,1.08916,1.08963,1.08906,1.08949,262,0,0,0.0005231805707259189,0.00032692307692308364,0.0006612966925980679,0.0,190.0,1.3789473684210527
2023-07-07 08:15:00,1.08949,1.08955,1.08919,1.08924,232,0,0,0.0003305056736806544,0.0003292857142857145,0.00037655097673661153,0.0,193.0,1.2020725388601037
