time,open,high,low,close,volume,spread
2025-12-24 01:00:00,4488.37,4495.38,4487.89,4495.08,647,32
2025-12-24 01:15:00,4495.13,4497.91,4490.73,4492.07,1178,30
2025-12-24 01:30:00,4492.27,4508.56,4492.1,4505.52,1755,29
2025-12-24 01:45:00,4505.41,4510.3,4499.85,4503.22,1528,26
2025-12-24 02:00:00,4503.2,4512.67,4500.7,4507.74,1723,23
2025-12-24 02:15:00,4507.84,4513.92,4507.79,4513.68,1618,23
2025-12-24 02:30:00,4513.71,4517.7,4512.81,4517.63,1856,23
2025-12-24 02:45:00,4517.62,4518.1,4508.17,4511.78,2143,24
2025-12-24 03:00:00,4511.83,4519.66,4507.11,4512.06,3456,26
2025-12-24 03:15:00,4512.04,4525.57,4512.04,4521.48,3016,24
2025-12-24 03:30:00,4521.45,4523.57,4518.49,4520.19,2765,23
2025-12-24 03:45:00,4520.38,4523.42,4518.53,4518.69,2462,23
2025-12-24 04:00:00,4518.62,4519.17,4504.63,4511.62,3085,23
2025-12-24 04:15:00,4511.57,4512.38,4505.89,4506.8,2114,23
2025-12-24 04:30:00,4506.91,4511.22,4504.76,4508.82,2553,23
2025-12-24 04:45:00,4508.83,4512.15,4474.79,4477.36,2596,23
2025-12-24 05:00:00,4477.4,4485.92,4469.1,4485.1,2891,26
2025-12-24 05:15:00,4485.29,4496.23,4485.29,4491.3,2785,26
2025-12-24 05:30:00,4491.35,4498.22,4490.28,4494.94,2038,26
2025-12-24 05:45:00,4494.98,4495.21,4491.95,4493.18,1707,26
2025-12-24 06:00:00,4493.22,4495.4,4491.99,4494.17,1487,28
2025-12-24 06:15:00,4494.18,4497.35,4491.08,4496.91,1864,23
2025-12-24 06:30:00,4496.92,4501.41,4496.09,4499.97,1345,23
2025-12-24 06:45:00,4499.81,4501.27,4496.69,4499.23,1318,23
2025-12-24 07:00:00,4499.14,4500.42,4485.25,4490.63,2236,23
2025-12-24 07:15:00,4490.62,4494.49,4489.56,4492.31,1427,23
2025-12-24 07:30:00,4493.23,4497.01,4490.36,4495.55,2469,26
2025-12-24 07:45:00,4495.56,4497.12,4488.02,4488.44,2274,23
2025-12-24 08:00:00,4488.42,4492.89,4486.54,4492.77,1988,23
2025-12-24 08:15:00,4492.73,4492.77,4485.23,4487.42,2168,23
2025-12-24 08:30:00,4487.57,4497.79,4487.47,4494.63,1892,23
2025-12-24 08:45:00,4494.65,4497.12,4492.8,4493.39,2257,23
2025-12-24 09:00:00,4493.49,4494.93,4490.65,4493.55,2010,21
2025-12-24 09:15:00,4493.61,4494.56,4491.15,4491.55,1443,21
2025-12-24 09:30:00,4491.54,4492.05,4488.09,4488.4,1274,22
2025-12-24 09:45:00,4488.47,4489.04,4483.44,4483.67,1760,22
2025-12-24 10:00:00,4483.84,4486.91,4478.13,4485.17,2432,23
2025-12-24 10:15:00,4485.18,4490.61,4483.16,4485.13,2096,22
2025-12-24 10:30:00,4485.16,4492.76,4482.31,4490.25,2157,21
2025-12-24 10:45:00,4490.24,4490.49,4481.5,4482.23,2190,21
2025-12-24 11:00:00,4482.25,4487.95,4482.07,4487.77,1951,21
2025-12-24 11:15:00,4487.76,4493.23,4487.56,4489.53,1926,21
2025-12-24 11:30:00,4489.48,4492.43,4486.47,4491.37,1498,21
2025-12-24 11:45:00,4491.38,4495.99,4491.28,4494.68,1541,21
2025-12-24 12:00:00,4494.71,4499.87,4489.73,4490.47,1527,23
2025-12-24 12:15:00,4490.63,4496.42,4489.72,4494.24,1151,21
2025-12-24 12:30:00,4494.18,4494.66,4482.37,4485.85,1745,21
2025-12-24 12:45:00,4485.74,4490.56,4484.76,4489.38,1286,21
2025-12-24 13:00:00,4489.42,4490.39,4484.84,4487.75,1311,21
2025-12-24 13:15:00,4487.84,4489.15,4486.35,4487.33,1297,22
2025-12-24 13:30:00,4487.3,4488.26,4483.07,4487.87,1537,24
2025-12-24 13:45:00,4487.88,4491.85,4485.9,4491.54,1842,21
2025-12-24 14:00:00,4491.48,4495.75,4491.02,4495.25,1994,22
2025-12-24 14:15:00,4495.27,4496.1,4490.83,4493.24,1985,21
2025-12-24 14:30:00,4493.28,4493.49,4490.01,4490.48,1537,21
2025-12-24 14:45:00,4490.39,4492.33,4489.78,4490.71,1673,21
2025-12-24 15:00:00,4490.78,4493.27,4481.26,4485.57,3490,21
2025-12-24 15:15:00,4485.34,4487.07,4474.49,4479.18,3070,21
2025-12-24 15:30:00,4479.12,4486.14,4477.53,4485.17,2604,21
2025-12-24 15:45:00,4485.43,4488.91,4483.37,4487.87,2121,22
2025-12-24 16:00:00,4487.93,4489.36,4483.74,4485.25,2935,23
2025-12-24 16:15:00,4485.35,4487.44,4482.06,4484.97,2676,21
2025-12-24 16:30:00,4484.99,4488.82,4469.31,4481.08,3881,25
2025-12-24 16:45:00,4481.15,4481.89,4460.55,4464.83,3909,24
