time,open,high,low,close,volume,spread
2025-12-15 09:00:00,4342.88,4344.69,4333.53,4339.18,6949,21
2025-12-15 10:00:00,4339.19,4348.93,4338.84,4347.21,7103,21
2025-12-15 11:00:00,4346.96,4350.22,4342.31,4342.54,7186,21
2025-12-15 12:00:00,4342.5,4348.22,4337.75,4339.63,5888,21
2025-12-15 13:00:00,4339.62,4343.62,4335.36,4342.72,5155,21
2025-12-15 14:00:00,4342.74,4348.21,4342.68,4345.67,6198,21
2025-12-15 15:00:00,4345.96,4346.22,4330.88,4332.13,11264,21
2025-12-15 16:00:00,4331.84,4336.61,4317.76,4323.84,13785,21
2025-12-15 17:00:00,4323.63,4327.81,4311.71,4318.14,14695,21
2025-12-15 18:00:00,4318.11,4318.71,4285.22,4297.49,14790,21
2025-12-15 19:00:00,4297.5,4306.47,4290.67,4304.42,11537,21
2025-12-15 20:00:00,4304.25,4313.6,4300.0,4313.09,9641,21
2025-12-15 21:00:00,4313.1,4317.73,4307.86,4314.1,8968,21
2025-12-15 22:00:00,4314.14,4314.37,4299.41,4304.34,8853,21
2025-12-15 23:00:00,4304.32,4305.52,4300.61,4302.43,2677,24
2025-12-16 01:00:00,4307.19,4309.69,4303.22,4304.04,2976,29
2025-12-16 02:00:00,4304.19,4313.2,4302.73,4307.75,5838,23
2025-12-16 03:00:00,4308.01,4317.73,4299.05,4308.74,10268,23
2025-12-16 04:00:00,4308.74,4312.15,4286.58,4289.67,9388,23
2025-12-16 05:00:00,4289.72,4294.42,4280.71,4290.89,10445,23
2025-12-16 06:00:00,4290.87,4292.23,4286.6,4289.01,4931,23
2025-12-16 07:00:00,4289.0,4292.15,4271.33,4284.09,8967,23
2025-12-16 08:00:00,4284.13,4292.1,4282.57,4289.22,7812,23
2025-12-16 09:00:00,4289.24,4289.87,4279.73,4287.61,6505,21
2025-12-16 10:00:00,4287.4,4289.25,4275.48,4284.64,7040,21
2025-12-16 11:00:00,4285.5,4285.89,4276.4,4280.36,6044,21
2025-12-16 12:00:00,4280.4,4284.23,4274.81,4277.23,6231,21
2025-12-16 13:00:00,4277.21,4279.5,4273.76,4278.4,5596,21
2025-12-16 14:00:00,4278.48,4294.82,4276.67,4294.44,8190,21
2025-12-16 15:00:00,4294.42,4313.21,4290.82,4313.01,12370,21
2025-12-16 16:00:00,4313.0,4332.09,4311.34,4324.51,14047,21
2025-12-16 17:00:00,4324.72,4334.98,4312.4,4319.67,14626,21
2025-12-16 18:00:00,4319.64,4323.11,4291.19,4300.51,13160,21
2025-12-16 19:00:00,4300.55,4310.78,4300.12,4303.56,10231,21
2025-12-16 20:00:00,4303.16,4313.49,4298.15,4311.26,10358,21
2025-12-16 21:00:00,4311.25,4315.87,4297.13,4310.63,9659,21
2025-12-16 22:00:00,4310.3,4314.42,4302.74,4304.67,7103,26
2025-12-16 23:00:00,4304.64,4305.42,4300.72,4303.65,2213,24
2025-12-17 01:00:00,4303.64,4309.0,4302.57,4307.75,2220,26
2025-12-17 02:00:00,4307.74,4314.98,4307.43,4313.15,3562,23
2025-12-17 03:00:00,4313.19,4326.65,4311.35,4326.57,11451,23
2025-12-17 04:00:00,4326.59,4327.67,4311.21,4314.16,9776,23
2025-12-17 05:00:00,4314.2,4325.09,4312.6,4323.71,8808,23
2025-12-17 06:00:00,4323.75,4331.46,4320.64,4329.55,5772,23
2025-12-17 07:00:00,4329.58,4342.28,4328.04,4333.89,9336,23
2025-12-17 08:00:00,4333.95,4337.69,4324.8,4328.62,7958,23
2025-12-17 09:00:00,4328.61,4328.7,4315.52,4317.93,7905,21
2025-12-17 10:00:00,4317.87,4320.85,4308.47,4319.12,8439,21
2025-12-17 11:00:00,4319.03,4323.2,4315.79,4316.89,6131,21
2025-12-17 12:00:00,4316.85,4322.24,4304.23,4317.61,6161,21
2025-12-17 13:00:00,4317.65,4320.49,4315.15,4316.34,5161,21
2025-12-17 14:00:00,4316.48,4323.11,4314.95,4317.48,6304,21
2025-12-17 15:00:00,4317.54,4344.06,4315.04,4342.05,11762,21
2025-12-17 16:00:00,4342.18,4345.99,4322.94,4338.3,15263,21
2025-12-17 17:00:00,4338.31,4348.86,4324.31,4330.17,15201,21
2025-12-17 18:00:00,4330.4,4337.53,4320.34,4333.54,14029,21
2025-12-17 19:00:00,4333.48,4342.34,4328.43,4342.34,12030,21
2025-12-17 20:00:00,4342.39,4346.36,4328.93,4336.04,11764,21
2025-12-17 21:00:00,4336.07,4340.95,4330.26,4337.03,8128,21
2025-12-17 22:00:00,4337.0,4345.92,4335.17,4341.28,8195,21
2025-12-17 23:00:00,4341.31,4346.11,4339.76,4340.88,2977,24
2025-12-18 01:00:00,4339.04,4342.82,4335.66,4339.12,3660,26
2025-12-18 02:00:00,4339.13,4342.84,4333.02,4334.68,6082,23
2025-12-18 03:00:00,4334.67,4336.95,4324.52,4331.46,10371,23
2025-12-18 04:00:00,4331.48,4337.61,4329.76,4333.17,8063,23
2025-12-18 05:00:00,4332.85,4336.59,4330.87,4333.0,7723,23
2025-12-18 06:00:00,4333.11,4333.48,4328.61,4331.84,5109,23
2025-12-18 07:00:00,4331.85,4337.42,4331.02,4333.11,7127,23
2025-12-18 08:00:00,4333.2,4336.05,4330.67,4333.94,6794,23
2025-12-18 09:00:00,4333.9,4337.64,4329.99,4331.49,5476,21
2025-12-18 10:00:00,4331.43,4332.46,4321.94,4326.51,6931,21
2025-12-18 11:00:00,4326.18,4328.57,4320.8,4323.35,6833,21
2025-12-18 12:00:00,4323.31,4327.51,4322.0,4325.29,5411,21
2025-12-18 13:00:00,4325.38,4328.6,4324.32,4325.51,4299,21
2025-12-18 14:00:00,4325.52,4326.5,4317.24,4320.79,6430,21
2025-12-18 15:00:00,4320.05,4342.93,4314.46,4336.55,12510,21
2025-12-18 16:00:00,4336.45,4341.4,4308.8,4328.47,14765,21
2025-12-18 17:00:00,4328.5,4341.48,4325.05,4338.14,14533,21
2025-12-18 18:00:00,4338.01,4374.58,4337.84,4360.34,13898,21
2025-12-18 19:00:00,4360.3,4363.49,4322.0,4333.18,14219,21
2025-12-18 20:00:00,4333.3,4341.23,4325.71,4331.69,10934,21
2025-12-18 21:00:00,4331.62,4334.55,4322.89,4324.96,10605,21
2025-12-18 22:00:00,4324.97,4338.28,4324.47,4334.92,9304,21
2025-12-18 23:00:00,4334.89,4334.89,4328.58,4332.13,2469,24
2025-12-19 01:00:00,4335.61,4336.76,4333.61,4335.16,2362,26
2025-12-19 02:00:00,4335.13,4335.63,4325.63,4325.95,4256,23
2025-12-19 03:00:00,4325.96,4328.32,4309.22,4323.31,10564,23
2025-12-19 04:00:00,4323.34,4327.96,4314.01,4316.64,6858,23
2025-12-19 05:00:00,4316.6,4322.38,4312.61,4317.98,6633,23
2025-12-19 06:00:00,4317.99,4322.99,4316.94,4322.78,4696,23
2025-12-19 07:00:00,4322.94,4328.93,4317.64,4325.89,6777,23
2025-12-19 08:00:00,4325.92,4329.4,4321.63,4326.39,7792,23
2025-12-19 09:00:00,4326.31,4329.63,4321.76,4322.69,6339,21
2025-12-19 10:00:00,4322.66,4330.96,4321.07,4325.91,6127,21
2025-12-19 11:00:00,4325.89,4333.58,4324.41,4329.45,5818,21
2025-12-19 12:00:00,4329.32,4331.73,4322.41,4327.85,6277,21
2025-12-19 13:00:00,4327.86,4329.46,4325.17,4327.23,6024,21
2025-12-19 14:00:00,4327.22,4328.74,4320.59,4326.8,7252,21
2025-12-19 15:00:00,4326.79,4335.3,4326.02,4328.35,10368,21
2025-12-19 16:00:00,4328.33,4337.92,4319.7,4332.62,13133,21
2025-12-19 17:00:00,4332.64,4349.08,4332.18,4347.86,13520,21
2025-12-19 18:00:00,4348.18,4354.78,4342.01,4349.78,11811,21
2025-12-19 19:00:00,4349.76,4355.92,4346.96,4353.43,9246,21
2025-12-19 20:00:00,4353.36,4356.48,4343.2,4348.65,9009,21
2025-12-19 21:00:00,4348.31,4350.6,4345.12,4345.26,5995,21
2025-12-19 22:00:00,4345.24,4346.3,4336.82,4339.48,7506,21
2025-12-19 23:00:00,4339.5,4340.13,4336.65,4338.6,2271,24
2025-12-22 01:00:00,4340.69,4356.04,4339.69,4355.0,4442,26
2025-12-22 02:00:00,4355.06,4366.15,4355.06,4364.84,5661,23
2025-12-22 03:00:00,4364.94,4384.83,4361.18,4382.9,10314,23
2025-12-22 04:00:00,4382.78,4388.6,4378.51,4385.89,7794,23
2025-12-22 05:00:00,4385.95,4394.84,4384.16,4392.57,5671,23
2025-12-22 06:00:00,4392.61,4400.79,4391.35,4398.4,4557,23
2025-12-22 07:00:00,4397.98,4409.41,4396.81,4399.98,8214,23
2025-12-22 08:00:00,4400.02,4419.72,4398.75,4419.17,8122,23
2025-12-22 09:00:00,4419.2,4420.15,4410.6,4414.41,5931,21
2025-12-22 10:00:00,4414.12,4414.92,4406.25,4408.31,6243,21
2025-12-22 11:00:00,4408.32,4414.78,4408.11,4411.02,4135,21
2025-12-22 12:00:00,4410.83,4415.86,4406.12,4408.58,4418,21
2025-12-22 13:00:00,4408.64,4411.76,4406.09,4410.31,5149,21
2025-12-22 14:00:00,4410.23,4415.88,4406.17,4415.56,6212,21
2025-12-22 15:00:00,4415.64,4427.24,4413.17,4423.68,10289,21
2025-12-22 16:00:00,4424.09,4428.99,4414.72,4419.16,11308,21
2025-12-22 17:00:00,4419.21,4435.47,4412.06,4431.74,12033,21
2025-12-22 18:00:00,4431.69,4442.11,4428.14,4438.75,10134,21
2025-12-22 19:00:00,4438.75,4441.93,4431.99,4438.45,7293,21
2025-12-22 20:00:00,4438.51,4438.97,4429.47,4435.18,6247,21
2025-12-22 21:00:00,4435.19,4435.82,4428.82,4433.5,5092,21
2025-12-22 22:00:00,4433.45,4439.16,4431.81,4438.59,5892,21
