timestamp,open,high,low,close,volume,spread,real_volume,volatility,atr,momentum_5,momentum_20,volume_ma,volume_ratio
2023-05-25 09:45:00,1958.49,1960.49,1958.45,1959.04,1365,0,0,0.0010413263639333366,2.0399999999999636,0.0,0.0,1365.0,1.0
2023-05-25 10:00:00,1959.05,1960.21,1957.54,1959.22,1824,0,0,0.0013627872316534502,2.355000000000018,0.0,0.0,1594.5,1.1439322671683914
2023-05-25 10:15:00,1959.22,1960.94,1958.65,1960.6,1516,0,0,0.001168009792920516,2.3333333333333335,0.0,0.0,1568.3333333333333,0.9666312433581297
2023-05-25 10:30:00,1960.58,1961.39,1959.61,1959.8,1367,0,0,0.0009082559444842332,2.19500000000005,0.0,0.0,1518.0,0.9005270092226614
2023-05-25 10:45:00,1959.77,1961.0,1959.21,1959.5,1086,0,0,0.0009134983414136073,2.1140000000000327,0.0,0.0,1431.6,0.7585917854149204
2023-05-25 11:00:00,1959.5,1961.93,1959.23,1961.35,1624,0,0,0.0013766028500777757,2.2116666666667015,0.0011791489709245262,0.0,1463.6666666666667,1.1095422455021635
2023-05-25 11:15:00,1961.36,1964.14,1961.01,1962.98,1354,0,0,0.001594514462704719,2.3428571428571883,0.0019191310827777475,0.0,1448.0,0.9350828729281768
2023-05-25 11:30:00,1962.95,1964.77,1962.58,1963.72,1368,0,0,0.0011152302772289605,2.3237500000000466,0.001591349586861135,0.0,1438.0,0.9513212795549374
2023-05-25 11:45:00,1963.74,1963.94,1961.54,1962.06,1136,0,0,0.0012232041833583535,2.3322222222222737,0.0011531788958056843,0.0,1404.4444444444443,0.808860759493671
2023-05-25 12:00:00,1962.09,1962.22,1960.45,1961.19,1138,0,0,0.0009025132700044268,2.2760000000000447,0.0008624649145190233,0.0,1377.8,0.8259544200899985
2023-05-25 12:15:00,1961.14,1962.78,1961.14,1962.17,1063,0,0,0.0008358093335439196,2.218181818181847,0.00041807938409776924,0.0,1349.1818181818182,0.787884913415538
2023-05-25 12:30:00,1962.13,1964.02,1961.91,1962.41,1089,0,0,0.0010752085445956247,2.2091666666666847,-0.0002903748382561133,0.0,1327.5,0.8203389830508474
2023-05-25 12:45:00,1962.39,1962.49,1960.83,1961.05,953,0,0,0.0008464853012417235,2.1669230769231,-0.0013596643105941997,0.0,1298.6923076923076,0.7338150802582479
2023-05-25 13:00:00,1961.05,1962.37,1960.91,1961.18,917,0,0,0.0007444497700363092,2.116428571428579,-0.0004485082005646346,0.0,1271.4285714285713,0.7212359550561799
2023-05-25 13:15:00,1961.22,1962.85,1961.17,1962.15,940,0,0,0.0008562036541547976,2.0907142857142844,0.0004894987227141989,0.0,1249.3333333333333,0.752401280683031
2023-05-25 13:30:00,1962.15,1962.6,1961.68,1962.25,809,0,0,0.0004688495349725292,1.9657142857142682,4.077118700207549e-05,0.0,1221.8125,0.6621310552969462
2023-05-25 13:45:00,1962.24,1962.85,1961.62,1961.86,796,0,0,0.0006269560519099316,1.8899999999999864,-0.000280267630108022,0.0,1196.764705882353,0.6651265667240108
2023-05-25 14:00:00,1961.88,1962.13,1960.53,1961.16,1207,0,0,0.0008158436843501481,1.877142857142839,5.609239947990119e-05,0.0,1197.3333333333333,1.0080734966592428
2023-05-25 14:15:00,1961.15,1961.48,1960.44,1961.35,886,0,0,0.0005302470237336343,1.8235714285714104,8.668250746990402e-05,0.0,1180.9473684210527,0.7502451198859078
2023-05-25 14:30:00,1961.35,1961.88,1960.01,1960.9,1203,0,0,0.0009536437350196941,1.7642857142857014,-0.0006370562902937582,0.0,1182.05,1.0177234465547143
2023-05-25 14:45:00,1960.9,1962.55,1960.66,1962.01,1490,0,0,0.0009632978425185767,1.6757142857142557,-0.00012230857434070153,0.0015160486769030257,1188.3,1.2538921147858286
2023-05-25 15:00:00,1962.04,1963.13,1961.08,1962.06,2250,0,0,0.00104482023995198,1.6657142857142648,0.00010194407348129708,0.0014495564561407548,1209.6,1.8601190476190477
2023-05-25 15:15:00,1962.11,1962.4,1958.17,1959.81,2708,0,0,0.0021583724952929204,1.7964285714285455,-0.0006883681086704563,-0.0004029378761603031,1269.2,2.1336274818783485
2023-05-25 15:30:00,1959.8,1960.09,1939.23,1940.34,6256,0,0,0.010750693177484307,3.159999999999968,-0.01071200958523466,-0.009929584651495071,1513.65,4.13305585835563
2023-05-25 15:45:00,1940.25,1944.08,1939.66,1943.6,4662,0,0,0.002274130479522456,3.358571428571395,-0.008822479473711176,-0.008114314876244033,1692.45,2.754586546131348
2023-05-25 16:00:00,1943.59,1951.51,1943.38,1948.79,4021,0,0,0.004171819436676031,3.7885714285713936,-0.006737988083648894,-0.006403752517398664,1812.3,2.2187275837333775
2023-05-25 16:15:00,1948.77,1954.08,1948.62,1950.38,3529,0,0,0.002799454465283707,4.059999999999961,-0.005952927025676957,-0.006418812214082581,1921.05,1.8370162150907057
2023-05-25 16:30:00,1950.37,1951.68,1944.55,1944.61,4619,0,0,0.0036665449627432283,4.464999999999983,-0.00775585388379485,-0.009731529953353912,2083.6,2.2168362449606454
2023-05-25 16:45:00,1944.65,1949.85,1944.29,1946.6,4069,0,0,0.002856262200760272,4.742142857142848,0.0032262387004340365,-0.007879473614466392,2230.25,1.8244591413518665
2023-05-25 17:00:00,1946.64,1951.34,1945.49,1948.71,3960,0,0,0.003001985929153085,5.09428571428571,0.0026291417987240884,-0.006363483395285474,2371.35,1.6699348472389146
2023-05-25 17:15:00,1948.67,1951.7,1947.54,1948.64,3232,0,0,0.002134822234994705,5.303571428571429,-7.697083831503804e-05,-0.006895427001737842,2479.8,1.3033309137833695
2023-05-25 17:30:00,1948.64,1949.63,1946.68,1946.78,3443,0,0,0.0015153227380597938,5.399999999999993,-0.001845794152934399,-0.00796469647015663,2597.5,1.3255052935514917
2023-05-25 17:45:00,1946.78,1948.15,1944.13,1945.26,2793,0,0,0.002066561796366543,5.612857142857138,0.0003342572546680689,-0.008051808979883224,2689.5,1.0384829894032348
2023-05-25 18:00:00,1945.25,1945.56,1944.28,1944.64,2248,0,0,0.0006582195162086415,5.57071428571427,-0.0010068837973902234,-0.008433698079727492,2756.05,0.8156600932493967
2023-05-25 18:15:00,1944.59,1946.98,1944.57,1945.36,2064,0,0,0.001238845252292677,5.607857142857142,-0.0017190859594296004,-0.00855694009122654,2812.25,0.7339319050582274
2023-05-25 18:30:00,1945.39,1945.94,1943.58,1945.19,1994,0,0,0.0012132490913484685,5.6299999999999955,-0.00177046555546434,-0.008694101159383294,2871.5,0.6944105868013234
2023-05-25 18:45:00,1945.29,1945.88,1943.39,1945.42,2161,0,0,0.0012799292697720846,5.505714285714281,-0.0006985894656816871,-0.00837980284016182,2939.75,0.7350965218130794
2023-05-25 19:00:00,1945.44,1946.98,1944.94,1945.13,1990,0,0,0.0010487730897163498,4.161428571428571,-6.682911281774562e-05,-0.00817373391258236,2978.9,0.6680318238275873
2023-05-25 19:15:00,1945.14,1945.22,1942.92,1943.71,1595,0,0,0.0011833040937176608,4.010000000000007,-0.0004782376172454139,-0.008993805287174639,3014.35,0.5291356345480783
2023-05-25 19:30:00,1943.75,1945.05,1943.29,1944.94,1756,0,0,0.0009049122337964106,3.555000000000015,-0.0002158983427230643,-0.00813911979193227,3042.0,0.5772518080210388
2023-05-25 19:45:00,1944.96,1944.98,1943.22,1943.54,1183,0,0,0.0009055640738034673,3.2907142857142975,-0.0008482461867478364,-0.009413815423978455,3026.65,0.3908611831562949
