time,open,high,low,close,volume,spread,real_volume,volatility,atr,momentum_5,momentum_20,volume_ma,volume_ratio
2022-01-04 11:00:00,1.12897,1.13081,1.1283,1.13022,3623,0,0,0.001046609581406008,0.0009678571428571393,0.000132735140301099,-0.004246546377220217,2337.3,1.5500791511573182
2022-01-04 12:00:00,1.13022,1.13057,1.12946,1.12948,2787,0,0,0.0006038114271059409,0.0010007142857142912,-0.0008934178984333352,-0.0010082963329853811,2191.7,1.2716156408267556
2022-01-04 13:00:00,1.12949,1.1296599999999999,1.12758,1.12761,3777,0,0,0.0006489032801721479,0.001114999999999993,-0.0015141855275739857,-0.0013903894861758692,2076.6,1.818838485986709
2022-01-04 14:00:00,1.12758,1.12835,1.12723,1.12729,4164,0,0,0.0006492041471166625,0.0011585714285714216,-0.0016649397344953298,-0.0014084756572888546,2046.25,2.0349419670128284
2022-01-04 15:00:00,1.12729,1.12898,1.12729,1.12801,3942,0,0,0.000661158922144265,0.0012228571428571447,-0.0008149309523176607,-0.0003190442851194186,2131.1,1.8497489559382478
2022-01-04 16:00:00,1.1280000000000001,1.12882,1.12777,1.12846,4301,0,0,0.0006266627438470345,0.0012571428571428614,-0.0015572189485232313,-0.0009030704394943356,2274.6,1.890881913303438
2022-01-04 17:00:00,1.12846,1.13226,1.1283400000000001,1.1309,7338,0,0,0.0007974376015699086,0.001485000000000006,0.0012572157098842407,0.001062228910330365,2561.85,2.8643363194566427
2022-01-04 18:00:00,1.13092,1.13158,1.12855,1.12947,5344,0,0,0.0008501823770286836,0.00163285714285715,0.0016495064783037527,-0.00014163929782307072,2741.6,1.9492267289174205
2022-01-04 19:00:00,1.12947,1.12962,1.12881,1.12937,1971,0,0,0.0008501639844782627,0.0016221428571428578,0.0018451330181232795,-0.0003009621938373508,2811.55,0.7010367946506375
2022-01-04 20:00:00,1.12938,1.12946,1.12794,1.12803,1662,0,0,0.0008881960347487388,0.0016614285714285756,1.773033927010559e-05,-0.0011953461191095416,2743.6,0.6057734363609856
2022-01-04 21:00:00,1.12803,1.1293199999999999,1.12782,1.12878,1972,0,0,0.0008870686837728865,0.0017307142857142838,0.0002835723020753189,-0.0012210660437461662,2788.05,0.707304388371801
2022-01-04 22:00:00,1.12878,1.12896,1.12808,1.12847,1750,0,0,0.0008829618741796595,0.001685,-0.0021487310991245012,-0.0018398124806509042,2822.65,0.6199847660886046
2022-01-04 23:00:00,1.12847,1.12874,1.1280999999999999,1.12862,910,1,0,0.0008833990527545672,0.0016514285714285895,-0.0007525653625152229,-0.0018042559213202747,2805.45,0.32436863961218343
2022-01-05 00:00:00,1.12852,1.12867,1.12808,1.12838,478,18,0,0.0008812913658237567,0.0016035714285714503,-0.0008765949157495401,-0.001636834980490831,2770.75,0.17251646666065146
2022-01-05 01:00:00,1.12838,1.12866,1.12817,1.12829,649,7,0,0.0008781411618468207,0.0014592857142857424,0.00023049032383881674,-0.0013188408362689863,2738.6,0.23698239976630395
2022-01-05 02:00:00,1.12829,1.12858,1.12765,1.1277300000000001,776,0,0,0.0008797363519570036,0.0014464285714285788,-0.0009302078350075238,-0.0020706681886960565,2729.7,0.2842803238451112
2022-01-05 03:00:00,1.12774,1.12886,1.12774,1.12857,1227,0,0,0.0008941795839721361,0.0013785714285714354,8.86155591197646e-05,-0.0016983785792000772,2748.15,0.44648217892036457
2022-01-05 04:00:00,1.12857,1.12943,1.12848,1.12919,1043,0,0,0.0008755406805609536,0.001366428571428578,0.0005050415551735021,-0.00011511351964010874,2732.95,0.38163888838068755
2022-01-05 05:00:00,1.1292,1.12968,1.12912,1.1295600000000001,655,0,0,0.000878064440105016,0.001285714285714287,0.0010457470001241642,0.0003453864342837232,2626.7,0.24936231773708456
2022-01-05 06:00:00,1.12957,1.12958,1.12882,1.12887,938,0,0,0.0008880205993451026,0.001265000000000008,0.0005140522383431101,-5.3147670803332936e-05,2465.35,0.3804733607804166
2022-01-05 07:00:00,1.12889,1.12946,1.1287,1.12935,712,0,0,0.0008531400030198171,0.0010392857142857187,0.0014365140592162984,-0.0007697616393267381,2319.8,0.30692301060436245
2022-01-05 08:00:00,1.12935,1.13013,1.12925,1.12958,968,0,0,0.00084200781244518,0.0008857142857142833,0.0008949378416933662,8.853631759753178e-05,2228.85,0.43430468627319024
2022-01-05 09:00:00,1.12957,1.13026,1.12947,1.12986,2254,0,0,0.0007466275415565626,0.0008842857142857184,0.0005933456725619735,0.0019953707398836507,2152.7,1.0470571840014866
2022-01-05 10:00:00,1.12986,1.13111,1.12965,1.13032,3638,0,0,0.0007439175994747017,0.0008800000000000077,0.000672828357944466,0.0026878620408237186,2126.4,1.7108728367193378
2022-01-05 11:00:00,1.13032,1.13083,1.12997,1.1306,3175,0,0,0.000735054590169621,0.0008342857142857398,0.0015325059572848243,0.002296078935470458,2088.05,1.5205574579152796
2022-01-05 12:00:00,1.13059,1.1314,1.13043,1.13082,3149,0,0,0.0007323143513391294,0.0008407142857143057,0.0013016336830919961,0.0020913457278060044,2030.45,1.5508877342461032
2022-01-05 13:00:00,1.13082,1.13236,1.13064,1.1319,2816,0,0,0.0005896576367766202,0.0009178571428571448,0.00205386072699576,0.0008842514811211455,1804.35,1.5606728184664838
2022-01-05 14:00:00,1.1319,1.13253,1.13049,1.13079,3709,0,0,0.0005591246655709249,0.00102142857142857,0.0008231108278899946,0.0011686897394354023,1722.6,2.153140601416464
2022-01-05 15:00:00,1.1308,1.13286,1.13033,1.13236,6207,0,0,0.0006315232102073347,0.0011671428571428427,0.0018047986410927308,0.002647493735445483,1934.4,3.208746898263027
2022-01-05 16:00:00,1.1323699999999999,1.13389,1.13209,1.1336,4342,0,0,0.0005851023683717618,0.0012292857142857105,0.0026534583407038514,0.004937811937625547,2068.4,2.0992071166118738
2022-01-05 17:00:00,1.1335899999999999,1.13441,1.13324,1.13373,4860,0,0,0.0005772770444074728,0.0012321428571428563,0.0025733538494190356,0.004385265507893532,2212.8,2.1963123644251623
2022-01-05 18:00:00,1.13373,1.13395,1.13229,1.13342,3427,0,0,0.0005772231426291218,0.0012828571428571411,0.0013428748122628065,0.004386470176433566,2296.65,1.4921733829708488
2022-01-05 19:00:00,1.13343,1.13466,1.13334,1.13412,2366,0,0,0.0005835574376590295,0.0013371428571428462,0.002944843870214653,0.004873207988516981,2369.45,0.9985439658992594
2022-01-05 20:00:00,1.13408,1.13447,1.1335600000000001,1.13366,1467,0,0,0.0005930098113491279,0.0013478571428571229,0.001148044791408953,0.004679274712419579,2418.9,0.6064740171152176
2022-01-05 21:00:00,1.13366,1.1339,1.13083,1.13104,7982,0,0,0.0008211019404608957,0.0015128571428571253,-0.0022582921665489364,0.0024373166473159458,2785.55,2.86550232449606
2022-01-05 22:00:00,1.13105,1.1313,1.13018,1.1311,3537,0,0,0.0008084177504519111,0.0015299999999999838,-0.0023197763135842653,0.002988303937999204,2923.6,1.2098098235052674
2022-01-05 23:00:00,1.13109,1.13136,1.13076,1.13135,914,1,0,0.0007965122557448531,0.0015164285714285455,-0.001826330927634956,0.002463294257334603,2907.95,0.314310768754621
2022-01-06 00:00:00,1.13111,1.1313,1.13055,1.13079,2765,21,0,0.0008013297524073176,0.0014692857142856969,-0.0029361972278065807,0.0014169448896996784,2994.05,0.923498271571951
2022-01-06 01:00:00,1.13079,1.13138,1.13077,1.131,780,7,0,0.0007995643577790038,0.001451428571428548,-0.002346382513275458,0.0012748326782108244,3000.3,0.25997400259974
2022-01-06 02:00:00,1.131,1.1313,1.13075,1.13079,774,0,0,0.0007862174993170058,0.0014214285714285577,-0.0002210355071439185,0.0017008158601077294,2992.1,0.2586811938103673
2022-01-06 03:00:00,1.13079,1.13187,1.13048,1.13164,1238,0,0,0.0007969630055443695,0.0013978571428571332,0.000477411369463443,0.00202771505733379,3018.4,0.4101510734163795
2022-01-06 04:00:00,1.13164,1.13204,1.1312,1.1319,1455,0,0,0.0007971602613831225,0.0013121428571428412,0.00048614487117148997,0.00205386072699576,3042.75,0.47818585161449345
2022-01-06 05:00:00,1.13188,1.13188,1.13084,1.1314899999999999,1419,0,0,0.0008029723696272544,0.0012071428571428352,0.0006190362489939538,0.0014426566123235673,3001.0,0.4728423858713762
2022-01-06 06:00:00,1.1315,1.13162,1.13112,1.1312,1187,0,0,0.000802119116853403,0.0011142857142857026,0.00017683465959317246,0.0007785405902753784,2878.45,0.41237471555872085
2022-01-06 07:00:00,1.1312,1.13121,1.13068,1.13089,1207,0,0,0.0008034647642666144,0.0010685714285714346,8.843374985634256e-05,0.0002565009729347256,2780.05,0.43416485315012315
2022-01-06 08:00:00,1.13089,1.1309,1.12962,1.12972,1574,0,0,0.0008352368491833723,0.001041428571428574,-0.0016966526457176112,-0.0009727454413610559,2701.3,0.5826824121719172
2022-01-06 09:00:00,1.12973,1.12974,1.12846,1.12896,3398,0,0,0.0008112823177795008,0.0010385714285714284,-0.0025974025974025983,-0.0025974025974025983,2730.4,1.244506299443305
2022-01-06 10:00:00,1.12898,1.13095,1.12848,1.1294,4144,0,0,0.0007933025288703623,0.0011500000000000002,-0.0018471219365614466,-0.0012292291230024954,2752.15,1.505731882346529
2022-01-06 11:00:00,1.1294,1.13084,1.12886,1.13055,2938,0,0,0.0007613775792837556,0.0010721428571428707,-0.0005746110325318687,-0.0015984315941927063,2588.7,1.1349325916483177
2022-01-06 12:00:00,1.13053,1.13269,1.13046,1.13125,3582,0,0,0.0007295005456451001,0.001151428571428581,0.00031833334807118696,-0.002073041637261741,2550.7,1.4043203826400597
2022-01-06 13:00:00,1.13121,1.13216,1.13024,1.13134,3193,0,0,0.000728989795321584,0.0012457142857143103,0.0014339836419643426,-0.002108085699416895,2467.35,1.2941009585182484
2022-01-06 14:00:00,1.13135,1.13187,1.13047,1.13131,4036,1,0,0.0007280820028795602,0.0012885714285714325,0.0020815617913831908,-0.001861622346526537,2497.8,1.6158219232924973
2022-01-06 15:00:00,1.13131,1.13201,1.1303,1.13119,5772,0,0,0.0007086356942958271,0.0013671428571428526,0.0015849123428368639,-0.002583500864106192,2668.1,2.1633372062516396
2022-01-06 16:00:00,1.13119,1.13316,1.13063,1.13216,7031,0,0,0.0007383579659846214,0.0015085714285714147,0.001424085622042437,-0.0013231480338018464,2946.3,2.386382920951702
2022-01-06 17:00:00,1.13264,1.13297,1.1293,1.12961,8126,0,0,0.0007290107491031104,0.0016714285714285618,-0.0014497237569061072,-0.0012643231008629963,2953.5,2.7513120027086506
2022-01-06 18:00:00,1.1296,1.13092,1.12904,1.13069,4501,0,0,0.0007637155479347748,0.001745714285714271,-0.0005745399261053441,-0.0003624790027406677,3001.7,1.4994836259452977
2022-01-06 19:00:00,1.13069,1.13091,1.12934,1.12958,2467,0,0,0.0007907887190584361,0.001782142857142859,-0.001529200661180452,-0.0015645025854068573,3079.35,0.8011430983811519
2022-01-06 20:00:00,1.12957,1.12979,1.12881,1.12919,1608,0,0,0.0007873345138766381,0.0018164285714285602,-0.0017680495761100978,-0.0014149399977008148,3021.5,0.5321860003309614
2022-01-06 21:00:00,1.12919,1.12998,1.12868,1.1287,1470,0,0,0.0007889120743348475,0.0018714285714285556,-0.0030561051441492237,-0.0020335985853227045,3056.0,0.48102094240837695
2022-01-06 22:00:00,1.1287,1.12943,1.12862,1.12913,1538,0,0,0.0007958735577535927,0.0018378571428571292,-0.00042492541673677664,-0.0014680002476145093,3094.2,0.4970590136384203
2022-01-06 23:00:00,1.12915,1.12996,1.1287,1.12976,1048,1,0,0.0007864288509082065,0.0018364285714285642,-0.0008225066110073564,-0.0016613057155985267,3084.7,0.33974130385450774
2022-01-07 00:00:00,1.1296,1.1296,1.1292200000000001,1.12937,596,17,0,0.0007849080122555426,0.0016985714285714223,-0.00018590980718502514,-0.0022351797862001366,3041.75,0.19593983726473246
2022-01-07 01:00:00,1.12937,1.12977,1.12934,1.12947,838,6,0,0.0007838032881473117,0.001587857142857125,0.0002479653556974881,-0.0017852566085426735,3012.7,0.2781558070833472
2022-01-07 02:00:00,1.12952,1.12978,1.12901,1.12958,816,0,0,0.0007838211048772208,0.0014835714285714094,0.0007796580136441023,-0.0014321074964639413,2994.15,0.2725314363007865
2022-01-07 03:00:00,1.12959,1.13009,1.12959,1.13006,1052,0,0,0.0007898680192614688,0.0013828571428571143,0.0008236429817647384,-0.0007339352191635395,2986.4,0.352263594963836
2022-01-07 04:00:00,1.13006,1.1301700000000001,1.12952,1.12955,915,0,0,0.0007613256284699109,0.0013292857142856995,-0.00018588018694243313,-0.00015047976489745984,2953.45,0.30980717466014324
2022-01-07 05:00:00,1.12955,1.1301700000000001,1.12955,1.12991,551,0,0,0.0007478724363101609,0.00125142857142857,0.0004781426813178502,0.0008414824263038856,2811.1,0.19600867987620504
2022-01-07 06:00:00,1.12991,1.13034,1.1298,1.13009,475,0,0,0.0007440034732179255,0.0011092857142857174,0.0005489300291288135,0.0006109438639987363,2627.65,0.1807698894449413
2022-01-07 07:00:00,1.13009,1.13034,1.12998,1.13023,586,0,0,0.0007075130071206241,0.0008728571428571355,0.0005754351174773742,-0.00028304807394619047,2510.05,0.23346148483097945
2022-01-07 08:00:00,1.13023,1.13034,1.1298300000000001,1.12989,714,0,0,0.0006939634336644302,0.000774999999999986,-0.0001504344902040211,-0.0012022099447513979,2366.65,0.301692265438489
2022-01-07 09:00:00,1.12987,1.13059,1.1298,1.13055,1916,0,0,0.0007083237936244606,0.0007192857142857001,0.0008853083086184377,-0.0006982869871127173,2302.8,0.8320305714782004
2022-01-07 10:00:00,1.13055,1.13153,1.13014,1.13123,2874,0,0,0.0007224828951120859,0.0007485714285714159,0.001168234638156962,-7.071448144191361e-05,2244.7,1.28034926716265
2022-01-07 11:00:00,1.13121,1.1317300000000001,1.13093,1.1314899999999999,2275,0,0,0.0007238708291076812,0.0007128571428571341,0.0012388393844735557,0.00026520743641644806,2069.85,1.0991134623281882
2022-01-07 12:00:00,1.1314899999999999,1.13192,1.13034,1.1306,1874,0,0,0.0007162931366045004,0.0007678571428571455,0.000327366996098144,-0.0013778971170153032,1812.0,1.034216335540839
2022-01-07 13:00:00,1.1306,1.13081,1.13009,1.13045,1550,0,0,0.0005005061468182644,0.000729285714285718,0.0004956234677711002,0.0007436194792893591,1483.2,1.0450377562028048
2022-01-07 14:00:00,1.13045,1.13051,1.12963,1.12975,1799,0,0,0.0004714123220835378,0.0007535714285714328,-0.0007076201848656982,-0.0008313507681150245,1348.1,1.334470736592241
2022-01-07 15:00:00,1.12975,1.13226,1.1292200000000001,1.1301700000000001,8325,0,0,0.0004241101016989067,0.0009400000000000043,-0.0009370331409173094,0.0005223180297102559,1641.0,5.073126142595978
2022-01-07 16:00:00,1.1301700000000001,1.13343,1.1299,1.13302,7073,0,0,0.0006919203130490574,0.0011371428571428682,0.0013521993124110399,0.003391811829718705,1914.25,3.694919681337338
2022-01-07 17:00:00,1.13302,1.13491,1.13293,1.13468,5920,0,0,0.0007337824944145607,0.0012421428571428742,0.003608703343357389,0.00529813059271711,2136.75,2.7705627705627704
2022-01-07 18:00:00,1.13469,1.13571,1.13375,1.13564,3723,0,0,0.0007449522994101483,0.0013357142857142973,0.004591092042991685,0.005765500872353169,2246.0,1.657613535173642
2022-01-07 19:00:00,1.13564,1.13582,1.13494,1.13564,1990,0,0,0.0007447483620520644,0.0013542857142857206,0.005213542819207717,0.005204645234385907,2293.1,0.8678208538659457
2022-01-07 20:00:00,1.1356,1.13622,1.13547,1.13574,1269,0,0,0.0007324214750958661,0.0013692857142857237,0.004928462089774044,0.005640312740731623,2326.75,0.5453959385408832
2022-01-07 21:00:00,1.13572,1.13647,1.13568,1.1362700000000001,1031,0,0,0.0007320581187236044,0.0014000000000000204,0.0028684400981449087,0.006020522900121339,2336.4,0.4412771785653141
2022-01-07 22:00:00,1.1362700000000001,1.13639,1.13573,1.13613,982,0,0,0.000736923991439632,0.0014107142857143287,0.001277893326752988,0.005798615414578823,2344.7,0.41881690621401463
2022-01-07 23:00:00,1.1360999999999999,1.13613,1.1358,1.1359,692,1,0,0.0007441678970029979,0.0013778571428571926,0.00022894579268073478,0.005167867192892306,2326.7,0.29741694245068123
2022-01-10 00:00:00,1.1355,1.13597,1.13524,1.1356,1795,10,0,0.0007359081507796732,0.0013307142857143278,-3.522242964326683e-05,0.005356115267141748,2370.7,0.7571603323912769
2022-01-10 01:00:00,1.1356,1.13599,1.13492,1.13532,1216,6,0,0.0007446365418051871,0.0013500000000000417,-0.0003698029478577114,0.004787991963961957,2403.95,0.505834147964808
2022-01-10 02:00:00,1.13532,1.13579,1.1351499999999999,1.1354899999999999,818,0,0,0.0007446935851783627,0.0012828571428571886,-0.0006864565640211095,0.00477838048297019,2421.1,0.3378629548552311
2022-01-10 03:00:00,1.1354899999999999,1.13563,1.13497,1.13502,706,0,0,0.0007586347016845268,0.0012785714285714622,-0.0009770008713793077,0.004238075435972988,2427.1,0.2908821226978699
2022-01-10 04:00:00,1.13503,1.1352,1.13392,1.13396,809,0,0,0.0007935516350694817,0.0013071428571428876,-0.0017078968219031987,0.0036021205604086504,2431.85,0.3326685445237165
2022-01-10 05:00:00,1.13396,1.13397,1.13339,1.13376,617,0,0,0.0007913902657256365,0.0011314285714286085,-0.0016202888340963728,0.0028393259917740554,2366.9,0.260678524652499
2022-01-10 06:00:00,1.13377,1.13408,1.1333199999999999,1.13344,486,0,0,0.0007890573351501648,0.0009335714285714701,-0.0016559207976606372,0.0019536256994598933,2247.5,0.21624026696329254
2022-01-10 07:00:00,1.13344,1.13355,1.1332,1.13351,411,0,0,0.0007884728536525758,0.0008171428571428972,-0.0017437405877637202,0.0017852566085427846,2154.3,0.190781228241192
2022-01-10 08:00:00,1.13349,1.13354,1.13266,1.13337,896,0,0,0.0007632344227867943,0.0007400000000000422,-0.0014537188772003606,0.0024500265345832606,2105.4,0.4255723377980431
2022-01-10 09:00:00,1.13336,1.13364,1.13273,1.13292,2299,0,0,0.0007701469664161666,0.0007421428571428976,-0.0009171399343893549,0.0021849705869343428,2142.85,1.0728702429008097
2022-01-10 10:00:00,1.13292,1.13363,1.13206,1.13357,4478,0,0,0.0007568258712354276,0.0008007142857143133,-0.0001675839683884517,0.0033812790440361784,2276.8,1.9667955024595922
2022-01-10 11:00:00,1.13357,1.13447,1.13256,1.1326100000000001,2647,0,0,0.0007880598689778807,0.000880714285714314,-0.0007322840203274339,0.002158967235017739,1992.9,1.3282151638316022
2022-01-10 12:00:00,1.13264,1.13344,1.13227,1.13297,2442,0,0,0.000551329961099654,0.0009171428571428704,-0.0004763963264550197,-4.4129847663665345e-05,1761.35,1.3864365401538594
2022-01-10 13:00:00,1.13297,1.13364,1.13223,1.13256,2551,0,0,0.00043439656985935033,0.0009942857142857095,-0.0007146827602636519,-0.0018683681742869274,1592.9,1.601481574486785
2022-01-10 14:00:00,1.13256,1.13296,1.13118,1.13165,3187,0,0,0.0004020259790272024,0.001069285714285709,-0.0011209970695194027,-0.0035134373569087884,1566.1,2.034991379860801
2022-01-10 15:00:00,1.13163,1.13243,1.12951,1.12971,4987,0,0,0.0005261446272422846,0.0012014285714285597,-0.0034051712730576167,-0.0052217251946039545,1715.95,2.9062618374661264
2022-01-10 16:00:00,1.12972,1.12982,1.12853,1.12974,5219,0,0,0.000524169506286608,0.001247857142857118,-0.002533970210399139,-0.005282899255111162,1913.45,2.727534035381118
2022-01-10 17:00:00,1.12974,1.1327099999999999,1.12928,1.13185,5690,0,0,0.0006933635759661646,0.0014457142857142566,-0.0009885522123268542,-0.003889920529451696,2146.4,2.650950428624674
2022-01-10 18:00:00,1.13185,1.13288,1.13159,1.13274,3791,0,0,0.000727291668457009,0.0014464285714285469,0.00015893197711380758,-0.002983813472049901,2286.85,1.6577388110282705
2022-01-10 19:00:00,1.13274,1.13349,1.13273,1.13286,2280,0,0,0.000729368362834582,0.0014592857142856947,0.0010692351875578598,-0.002676291927106167,2366.25,0.9635499207606973
2022-01-10 20:00:00,1.13284,1.13311,1.13209,1.13222,1951,0,0,0.0007352767032917332,0.001477857142857118,0.0022218091368582105,-0.0029764001408946195,2374.05,0.8218024051725953
2022-01-10 21:00:00,1.13223,1.13269,1.1320000000000001,1.13233,1608,0,0,0.0007368858777009543,0.001502142857142817,0.002292562890576777,-0.002633618715428332,2393.65,0.6717774110667808
2022-01-10 22:00:00,1.13232,1.13302,1.13222,1.13262,1649,0,0,0.0007394028311039614,0.0014964285714285255,0.0006803021601802239,-0.002527543175192992,2435.2,0.6771517739816032
2022-01-10 23:00:00,1.13262,1.133,1.13247,1.13252,924,1,0,0.0007363141957335548,0.001469285714285665,-0.000194219326588696,-0.0022026043593944555,2446.1,0.3777441641797147
2022-01-11 00:00:00,1.1323,1.13279,1.13189,1.13246,1061,17,0,0.0007103232793927592,0.001421428571428526,-0.00035308864290373165,-0.0013227979822921787,2458.7,0.4315288567128971
2022-01-11 01:00:00,1.13249,1.1332200000000001,1.13249,1.1329799999999999,443,6,0,0.0007192826466906154,0.0013392857142856698,0.0006712476373849086,-0.0006879762912788134,2450.0,0.18081632653061225
2022-01-11 02:00:00,1.13297,1.13346,1.13279,1.13328,832,0,0,0.0007197531932510724,0.0013035714285713881,0.000838978036438176,-0.00014116318464141298,2467.3,0.3372107161674705
