time,open,high,low,close,volume,spread,returns,log_returns,volatility,volatility_10,volatility_50,tr,atr,atr_percent,rsi,rsi_normalized,sma_5,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,price_sma20_ratio,price_sma50_ratio,sma20_sma50_ratio,macd,macd_signal,macd_hist,macd_normalized,bb_middle,bb_upper,bb_lower,bb_width,bb_position,momentum_1,momentum_5,momentum_10,momentum_20,roc_10,roc_20,volume_sma,volume_ratio,volume_delta,obv_direction,body,body_percent,upper_wick,lower_wick,candle_range,body_to_range,high_20,low_20,price_position_20,stoch_k,stoch_d
2021-10-14,1793.04,1800.57,1786.7,1795.83,70969,7,0.0015895325101227264,0.0015882705404399269,0.006665665359906818,0.006665665359906818,0.006665665359906818,13.86999999999989,22.17363636363635,1.2347291427159783,74.31158053564698,0.48623161071293963,1772.0420000000001,1766.736,1765.8654545454547,1765.8654545454547,1794.8529999999998,1768.7137896397328,1763.3599222686698,1762.1556996463391,0.016968759073583195,0.016968759073583195,0.0,5.353867371062961,3.8697619604313624,0.06675338214947057,0.29812773876497,1765.8654545454547,1795.2990467334787,1736.4318623574306,0.03333616625463736,1.0090195118409175,0.0015895325101227264,0.02331743508214079,0.0220071023697328,0.023754239796034415,2.200710236973289,2.3754239796034518,80337.36363636363,0.8833872159563477,-0.19200072865551676,1,2.7899999999999636,0.15560165975103532,4.740000000000009,6.339999999999918,13.86999999999989,0.2011535688536399,1800.57,1722.23,0.9394945111054377,59.177942302782675,63.88609774803668
2021-10-15,1796.11,1796.47,1764.85,1767.82,83737,7,-0.015597244728064452,-0.01572016153382662,0.008293347683499697,0.00873317627538788,0.008293347683499697,31.62000000000012,22.96083333333333,1.2988219011739504,54.95629533196946,0.09912590663938914,1774.1860000000001,1767.503,1766.0283333333334,1766.0283333333334,1794.8529999999998,1768.5762835413125,1763.6902983969167,1762.1556996463391,0.001014517509628332,0.001014517509628332,0.0,4.885985144395818,3.8697619604313624,0.06675338214947057,0.27638476453461425,1766.0283333333334,1794.1148410399087,1737.9418256267581,0.03180753918433767,0.5318955045138466,-0.015597244728064452,0.006100961812076644,0.004357583160526035,0.023754239796034415,0.4357583160526004,2.3754239796034518,80620.66666666667,1.0386542739248,0.17990953796728149,-1,-28.289999999999964,-1.575070569174492,0.36000000000012733,2.9700000000000273,31.62000000000012,0.8946869070208684,1800.57,1722.23,0.5819504723002293,59.177942302782675,63.88609774803668
2021-10-18,1767.22,1772.09,1760.31,1764.46,73379,7,-0.0019006459933703646,-0.001902454512900011,0.007939787173947215,0.008591441499299184,0.007939787173947215,11.779999999999973,22.100769230769227,1.2525514452449604,53.29125338142471,0.0658250676284942,1776.256,1767.014,1765.9076923076923,1765.9076923076923,1794.8529999999998,1767.9430091503414,1763.7473133304784,1762.1556996463391,-0.0008198006690827153,-0.0008198006690827153,0.0,4.195695819862976,3.8697619604313624,0.06675338214947057,0.2377892284247292,1765.9076923076923,1792.8125446009697,1739.002840014415,0.03047141411804832,0.4730960740480634,-0.0019006459933703646,0.0059004281373460366,-0.0027637267923248388,0.023754239796034415,-0.2763726792324793,2.3754239796034518,80063.61538461539,0.9165086993323578,-0.12369681263957388,-1,-2.759999999999991,-0.1561774991229157,4.869999999999891,4.150000000000091,11.779999999999973,0.23429541595925274,1800.57,1722.23,0.5390605054888954,59.177942302782675,63.88609774803668
2021-10-19,1764.99,1785.14,1762.96,1768.59,81124,7,0.002340659465218664,0.002337924388942613,0.007621303881597577,0.008425564037204515,0.007621303881597577,22.180000000000064,22.106428571428573,1.2499464868301062,54.96826914717896,0.09936538294357916,1777.9360000000001,1767.886,1766.0992857142858,1766.0992857142858,1794.8529999999998,1768.0425462041349,1764.106030861554,1762.1556996463391,0.0014102912026867642,0.0014102912026867642,0.0,3.936515342580833,3.8697619604313624,0.06675338214947057,0.2225793056944138,1766.0992857142858,1791.988363261849,1740.2102081667226,0.029317805354405656,0.5481035734304985,0.002340659465218664,0.00477221209074008,0.004954911442322407,0.023754239796034415,0.495491144232246,2.3754239796034518,80139.35714285714,1.012286632838689,0.10554790880224596,1,3.599999999999909,0.20396716128702766,16.550000000000182,2.0299999999999727,22.180000000000064,0.16230838593326866,1800.57,1722.23,0.5917794230278267,59.177942302782675,63.88609774803668
2021-10-20,1769.39,1788.42,1766.87,1781.74,80119,7,0.007435301567915831,0.0074077959706747515,0.0075515894934411595,0.008704872565290645,0.0075515894934411595,21.550000000000182,20.64714285714287,1.158819067717112,59.58807926353567,0.19176158527071338,1775.688,1769.773,1767.142,1767.142,1794.8529999999998,1770.1498467881142,1765.4122507977352,1762.1556996463391,0.008260796246142066,0.008260796246142066,0.0,4.737595990379077,4.043328766420906,0.6942672239581711,0.2658971561720047,1767.142,1793.3642219827818,1740.9197780172183,0.029677549379485944,0.7783516974569394,0.007435301567915831,-0.006268893127642228,0.010704135869349374,0.023754239796034415,1.070413586934948,2.3754239796034518,80138.0,0.999762908982006,-0.012388442384497766,1,12.349999999999909,0.6979806600014643,6.680000000000064,2.520000000000209,21.550000000000182,0.5730858468677403,1800.57,1722.23,0.7596374776614763,65.58216048254448,63.88609774803668
2021-10-21,1782.5,1789.4,1776.51,1782.46,90572,7,0.0004040993635434642,0.0004040177373849682,0.0072786265050479295,0.008488630869532448,0.0072786265050479295,12.8900000000001,20.52857142857145,1.1516988559951666,58.85950281947425,0.177190056389485,1773.014,1772.5279999999998,1768.099375,1768.099375,1794.8529999999998,1772.0437165130197,1766.6750470349398,1762.9519467190319,0.008122068930656035,0.008122068930656035,0.0,5.368669478079937,4.308396908752712,1.0602725693272248,0.3011943874241182,1768.099375,1794.5649163383769,1741.6338336616232,0.02993671250902043,0.77130797772831,0.0004040993635434642,-0.007445025420000695,0.015698810765224502,0.023754239796034415,1.5698810765224402,2.3754239796034518,80790.125,1.1210776069476314,0.13046842821303306,1,-0.03999999999996362,-0.002244039270685196,6.900000000000091,5.9500000000000455,12.8900000000001,0.00310318076027644,1800.57,1722.23,0.7688281848353342,66.89819045878288,63.88609774803668
2021-10-22,1783.37,1813.83,1782.9,1792.68,93101,7,0.005733649001941066,0.0057172741982714145,0.0071316140279497845,0.008586428995428894,0.0071316140279497845,31.36999999999989,21.13857142857145,1.1791603313793566,59.19010478216349,0.18380209564326974,1777.986,1776.086,1769.545294117647,1769.545294117647,1794.8529999999998,1775.2185293571706,1768.6013398471664,1764.1177527300501,0.013073813910984944,0.013073813910984944,0.0,6.617189510004209,4.770155429003012,1.8470340810011976,0.3691227385815767,1769.545294117647,1797.808604360475,1741.281983874819,0.03194415010091176,0.9092709892009829,0.005733649001941066,0.014062517677139175,0.020249274372545756,0.023754239796034415,2.024927437254576,2.3754239796034518,81514.29411764706,1.1421432401246119,0.02792253676632961,1,9.310000000000173,0.522045341123837,21.149999999999864,0.4699999999997999,30.929999999999836,0.3010022631749183,1813.83,1722.23,0.769104803493451,68.88333088127136,67.12122727419957
2021-10-25,1793.05,1810.01,1792.29,1806.91,77043,7,0.00793783608898413,0.007906497200827797,0.007091702340445378,0.008660485938794621,0.007091702340445378,17.720000000000027,20.918571428571436,1.1576985809238665,67.8614823815311,0.3572296476306221,1786.4759999999999,1781.366,1771.621111111111,1771.621111111111,1794.8529999999998,1780.0941402252984,1771.439018377006,1765.7958800739698,0.019918981924276657,0.019918981924276657,0.0,8.65512184829231,5.547148712860872,3.107973135431439,0.4790012700296257,1771.621111111111,1804.2105997729761,1739.031622449246,0.03679058513976033,1.041415197627551,0.00793783608898413,0.024058352130396754,0.03010073484559128,0.023754239796034415,3.0100734845591317,2.3754239796034518,81265.88888888889,0.9480361447265697,-0.1724793503829175,1,13.860000000000127,0.7729845793480454,3.099999999999909,0.7599999999999909,17.720000000000027,0.7821670428893965,1813.83,1722.23,0.9244541484716173,89.81903781079912,75.20018638361779
2021-10-26,1807.43,1808.31,1782.37,1793.37,64469,7,-0.007493455678478811,-0.0075216726676979795,0.007210829820156513,0.009267646746180434,0.007210829820156513,25.940000000000055,21.397857142857156,1.1931646644505685,60.7228237941218,0.21445647588243602,1791.432,1784.684,1772.7657894736844,1772.7657894736844,1794.8529999999998,1782.136580190637,1773.063535534265,1766.8772181102847,0.011622635459607178,0.011622635459607178,0.0,9.073044656372076,6.252327901563113,2.820716754808963,0.5059215140418362,1772.7657894736844,1805.972001955213,1739.5595769921558,0.0374626052450924,0.8102463211933131,-0.007493455678478811,0.014011161433684416,0.01885023775842365,0.023754239796034415,1.8850237758423711,2.3754239796034518,80381.84210526316,0.8020343688513051,-0.1632075594148722,-1,-14.060000000000173,-0.7779001123141793,0.8799999999998818,11.0,25.940000000000055,0.542020046260607,1813.83,1722.23,0.7766375545851523,67.88069073783345,75.52768647663464
2021-10-27,1793.09,1799.06,1783.5,1796.45,91540,7,0.0017174370040762277,0.0017159638955509657,0.007008840607596504,0.007186828870154732,0.007008840607596504,15.559999999999945,21.43928571428572,1.1934251281296846,65.12305227901555,0.30246104558031106,1794.3740000000003,1785.0309999999997,1773.95,1773.95,1794.8529999999998,1784.3386447766927,1774.7958662354304,1768.0369350471365,0.012683559288593216,0.012683559288593216,0.0,9.54277854126235,6.910418029502962,2.632360511759389,0.5312020118156559,1773.95,1807.961859232054,1739.9381407679462,0.03834590516311496,0.8307669811063322,0.0017174370040762277,0.008255974496840235,0.001935325547412603,0.023754239796034415,0.19353255474127026,2.3754239796034518,80939.75,1.1309646990508373,0.4199072422404566,1,3.3600000000001273,0.18738602077977834,2.6099999999999,9.589999999999918,15.559999999999945,0.21593830334191125,1813.83,1722.23,0.8102620087336255,72.71585557299854,76.80519470721036
2021-10-28,1796.81,1810.42,1792.33,1798.9,86625,7,0.001363800829413675,0.0013628716977336195,0.006822018027448266,0.00718239101494905,0.006822018027448266,18.090000000000146,20.73428571428573,1.152609134153412,65.18895348837212,0.3037790697674424,1797.6619999999998,1785.3380000000002,1776.0369999999998,1775.1380952380953,1794.8529999999998,1786.578853272586,1776.5813576253984,1769.247251319798,0.012873042622423059,0.013385947169770818,0.0005063858210896388,9.997495647187634,7.527833553039897,2.469662094147737,0.5557560535431448,1776.0369999999998,1810.8245301917525,1741.249469808247,0.03917433048044911,0.828609129104264,0.001363800829413675,0.009223208374942615,0.0017095159341364852,0.023754239796034415,0.17095159341363958,2.3754239796034518,80748.25,1.0727786670299357,-0.05369237491806855,1,2.0900000000001455,0.11631725112839675,11.519999999999982,4.480000000000018,18.090000000000146,0.11553344389165997,1813.83,1745.86,0.7803442695306778,76.56200941915246,72.38618524332814
2021-10-29,1799.49,1801.17,1771.96,1782.6,104631,7,-0.009061092890099598,-0.009102394272023607,0.007194413004258712,0.00573778890916703,0.007015940193105301,29.210000000000036,22.043571428571454,1.2365966245131523,59.439400967464024,0.1887880193492805,1795.646,1786.816,1777.1595000000002,1775.4772727272727,1794.8529999999998,1785.9667219998805,1777.02718298648,1769.7708885229433,0.0030613459287136546,0.004011725400340449,0.0009474789109202852,8.939539013400463,7.810174645112011,1.129364368288452,0.5014887811848122,1777.1595000000002,1811.2299974860566,1743.0890025139438,0.038342644524654544,0.579841804514687,-0.009061092890099598,-0.005622866323047093,0.008360579697027859,0.012754594778853878,0.8360579697027963,1.275459477885397,81739.55,1.2800535358954142,0.20786147186147197,-1,-16.8900000000001,-0.9385992697931136,1.6800000000000637,10.639999999999873,29.210000000000036,0.5782266347141417,1813.83,1745.86,0.5405325879064292,50.49928673323814,66.59238390846303
2021-11-01,1783.36,1795.81,1779.14,1793.27,85354,7,0.0059856389543364585,0.005967796182349348,0.007221721833143217,0.005858751549249839,0.00693869206905247,16.669999999999845,21.90642857142859,1.2215912033005956,60.636655948553,0.21273311897105998,1792.9180000000001,1789.6970000000001,1778.3554999999997,1776.2508695652173,1794.8529999999998,1787.090303230668,1778.230354617111,1770.6924223063572,0.008386680840810623,0.009581490276172833,0.001184872289631933,8.85994861355698,8.020129438801005,0.8398191747559753,0.49406662764430237,1778.3554999999997,1812.947089774942,1743.7639102250573,0.038902896271237504,0.7155798576624566,0.0059856389543364585,-0.00754879877802439,0.01632794169320917,0.013519088930963319,1.632794169320922,1.351908893096339,81865.3,1.042615125089629,-0.1842379409544017,1,9.910000000000082,0.5556926251570117,2.5399999999999636,4.2199999999998,16.669999999999845,0.5944811037792546,1813.83,1745.86,0.6975136089451238,63.239763990702656,63.43368671436442
2021-11-02,1792.82,1796.42,1786.38,1787.55,92713,7,-0.003189703725596238,-0.0031948016740413233,0.00714188630998724,0.006043006902626943,0.006833842175616786,10.039999999999964,19.892142857142876,1.1128160251261714,47.88600794206959,-0.04227984115860821,1791.7540000000001,1791.593,1779.7395000000001,1776.7216666666666,1794.8529999999998,1787.1610258105652,1778.9206987195473,1771.3535037845393,0.004388563607201856,0.0060945580483906525,0.0016985402890905554,8.240327091017889,8.064168969244383,0.17615812177350598,0.46098442510799076,1779.7395000000001,1813.4199234721473,1746.059076527853,0.037848711535758056,0.6159501454377334,-0.003189703725596238,-0.003245286806403569,0.010720404389937821,0.015728434486638188,1.072040438993777,1.5728434486638254,82364.5,1.125642722289336,0.08621740047332294,-1,-5.269999999999982,-0.29395031291484824,3.6000000000001364,1.1699999999998454,10.039999999999964,0.5249003984063746,1813.83,1745.86,0.6133588347800506,50.89686098654712,54.8786372368293
2021-11-03,1787.73,1788.24,1758.82,1772.08,105608,7,-0.00865430337612938,-0.00869196933211915,0.0074424950302793775,0.006300339422016145,0.006954865556039805,29.420000000000073,21.002857142857174,1.1852093101246657,41.58099964551581,-0.16838000708968381,1786.8799999999999,1790.627,1780.2,1776.536,1794.8529999999998,1784.840867993555,1778.413980295877,1771.3819938322044,-0.004561285248848468,-0.00250825201403182,0.0020624406147693453,6.426887697678012,7.736712714931109,-1.3098250172530967,0.3626748057468067,1780.2,1813.1532638747667,1747.2467361252334,0.037021979412163425,0.3767952086497591,-0.00865430337612938,-0.013565643352166812,-0.005421666460875385,0.005224435154038698,-0.5421666460875371,0.5224435154038606,82923.15,1.2735647403650248,0.1390851336921468,-1,-15.650000000000091,-0.8754118351205211,0.5099999999999909,13.259999999999991,29.420000000000073,0.5319510537049644,1813.83,1750.13,0.34458398744112845,24.104708234866376,46.08044440403872
2021-11-04,1771.48,1798.91,1770.81,1791.95,81755,7,0.011212812062660893,0.011150414487093738,0.00773362506808104,0.007321899005704159,0.007145110889456881,28.100000000000136,20.7514285714286,1.1580361378067803,59.077571288842066,0.1815514257768413,1785.4900000000002,1791.5759999999998,1782.0520000000001,1777.128846153846,1794.8529999999998,1785.9345806099313,1779.4166484221084,1772.188582309373,0.005554271143602962,0.008339943318252274,0.002770285259174665,6.5179321878229075,7.492956609509468,-0.9750244216865607,0.36373404323909186,1782.0520000000001,1813.1308095687484,1750.9731904312519,0.034879801003279684,0.6592403334835736,0.011212812062660893,-0.0038634721218522294,0.005324102644659545,0.02110649548979726,0.5324102644659633,2.1106495489797172,83767.3,0.9759774995732224,-0.22586357094159537,1,20.470000000000027,1.155530968455756,6.960000000000036,0.6700000000000728,28.100000000000136,0.7284697508896771,1813.83,1750.13,0.6565149136577717,60.2254135611709,45.07566092752813
2021-11-05,1791.2,1818.27,1785.03,1818.18,109069,7,0.014637685203270134,0.014531588377358025,0.008307792017918019,0.008472587259267238,0.007507702211271585,33.24000000000001,22.284285714285748,1.2256369399226559,67.24226473231471,0.34484529464629415,1792.6059999999998,1794.1259999999997,1785.1060000000002,1778.6492592592592,1794.8529999999998,1790.8954143622495,1782.2880077982486,1773.9921673168485,0.0185277512932005,0.02222514671453779,0.0036301371431881613,8.60740656400094,7.7158466004077635,0.8915599635931759,0.4734078344278861,1785.1060000000002,1817.8219406824387,1752.3900593175617,0.03665433949853788,1.0054722454878633,0.014637685203270134,0.019959609559071056,0.014224513019613028,0.03476182345910894,1.4224513019613094,3.4761823459108845,85695.3,1.2727535815849877,0.3340957739587793,1,26.980000000000018,1.506252791424744,0.08999999999991815,6.170000000000073,33.24000000000001,0.811672683513839,1818.27,1750.13,0.9986791899031418,99.84861227922637,61.39291135842122
2021-11-08,1815.65,1826.48,1812.4,1824.6,85095,7,0.0035310035310034404,0.0035247841741163715,0.008275943170018925,0.008207861758066488,0.007373963532536434,14.079999999999927,21.70571428571431,1.1896149449585833,67.71683431391145,0.35433668627822895,1798.872,1795.895,1788.6305,1780.2903571428571,1794.8529999999998,1796.0807352295956,1785.4222294428228,1775.9767882063838,0.020110078632786355,0.024888997842045457,0.004684709336137516,10.658505786772821,8.304378437680775,2.354127349092046,0.5841557484803694,1788.6305,1822.4556314075323,1754.8053685924676,0.03782238020377306,1.0316978604847349,0.0035310035310034404,0.01747087722428864,0.009790194309622358,0.04018562119821456,0.9790194309622408,4.018562119821448,86356.95,0.9853868160003335,-0.21980581100037588,1,8.949999999999818,0.49293641395642435,1.8800000000001091,3.25,14.079999999999927,0.6356534090908994,1826.48,1750.74,0.9751782413519923,97.22140112326322,85.76514232122015
2021-11-09,1824.29,1832.74,1819.16,1831.79,96891,7,0.003940589718294474,0.003932845931355562,0.008281032088780746,0.007671314226569801,0.007251757266931294,13.579999999999927,21.136428571428578,1.1538674504953395,66.45190980211679,0.32903819604233575,1807.72,1799.7369999999999,1792.2105,1782.0662068965516,1794.8529999999998,1801.574468271196,1788.856879113725,1778.165541610055,0.022084180401799935,0.027902326474189554,0.005692433347419978,12.717589157471139,9.187020581638848,3.530568575832291,0.6942711313781131,1792.2105,1828.432665633185,1755.9883343668148,0.04042177593891467,1.046343644949532,0.003940589718294474,0.02474895807110289,0.021423353797598965,0.04067742686869025,2.1423353797598974,4.0677426868690265,87081.35,1.1126492641650594,0.13862154063105936,1,7.5,0.4111188462360699,0.9500000000000455,5.129999999999882,13.579999999999927,0.5522827687776171,1832.74,1757.9,0.9873062533404591,98.71482683982678,98.59494674743878
