time,open,high,low,close,volume,spread,returns,log_returns,volatility,volatility_10,volatility_50,tr,atr,atr_percent,rsi,rsi_normalized,sma_5,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,price_sma20_ratio,price_sma50_ratio,sma20_sma50_ratio,macd,macd_signal,macd_hist,macd_normalized,bb_middle,bb_upper,bb_lower,bb_width,bb_position,momentum_1,momentum_5,momentum_10,momentum_20,roc_10,roc_20,volume_sma,volume_ratio,volume_delta,obv_direction,body,body_percent,upper_wick,lower_wick,candle_range,body_to_range,high_20,low_20,price_position_20,stoch_k,stoch_d
2021-12-15 20:00:00,1.12603,1.12992,1.12221,1.12936,15526,2,-0.0005932563575830052,-0.0005934324037663666,0.0029624352269225886,0.0016460785122146965,0.0023803757855188116,0.007710000000000106,0.004117999999999978,0.36252552996689713,90.09779951100282,0.8019559902200564,1.129025,1.1288666666666665,1.13077,1.131915,1.1305134,1.1304740121144217,1.1309262329656813,1.1294940888851732,0.004554418670463578,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.13077,1.1369408184222194,1.1245991815777807,0.010914365294833321,0.9172866261512673,-0.0005932563575830052,0.0021605156903024003,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,8949.2,1.515554462968757,-0.7390828288032977,0,0.003329999999999833,0.2957292434482059,0.000560000000000116,0.0038200000000001566,0.007710000000000106,0.43190661478596465,1.13594,1.12221,0.9985433357611136,11.866859623734198,16.349462762051864
2021-12-16 00:00:00,1.12873,1.12987,1.12813,1.12869,4051,2,-0.0005932563575830052,-0.0005934324037663666,0.0029624352269225886,0.0016460785122146965,0.0023803757855188116,0.0017399999999998528,0.004117999999999978,0.36252552996689713,90.09779951100282,0.8019559902200564,1.129025,1.1288666666666665,1.13077,1.131915,1.1305134,1.1304740121144217,1.1309262329656813,1.1294940888851732,0.004554418670463578,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.13077,1.1369408184222194,1.1245991815777807,0.010914365294833321,0.9172866261512673,-0.0005932563575830052,0.0021605156903024003,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,8949.2,1.515554462968757,-0.7390828288032977,-1,-4.0000000000040004e-05,-0.0035438058703179684,0.0011399999999999189,0.0005599999999998939,0.0017399999999998528,0.02298850574715137,1.13594,1.12221,0.9985433357611136,11.866859623734198,16.349462762051864
2021-12-16 04:00:00,1.12869,1.12907,1.12836,1.12855,3244,2,-0.00012403760111279194,-0.0001240452944122157,0.0029624352269225886,0.0016460785122146965,0.0023803757855188116,0.0007099999999999884,0.004117999999999978,0.36252552996689713,90.09779951100282,0.8019559902200564,1.1288666666666665,1.1288666666666665,1.13077,1.131915,1.1305134,1.1304740121144217,1.1309262329656813,1.1294940888851732,0.004554418670463578,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.13077,1.1369408184222194,1.1245991815777807,0.010914365294833321,0.9172866261512673,-0.00012403760111279194,0.0021605156903024003,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,8949.2,1.515554462968757,-0.19921007158726245,-1,-0.000140000000000029,-0.012403760111282016,0.00038000000000004697,0.00018999999999991246,0.0007099999999999884,0.19718309859159333,1.13594,1.12221,0.9985433357611136,11.866859623734198,16.349462762051864
2021-12-16 08:00:00,1.12855,1.13191,1.12836,1.13133,8362,2,0.0024633379114793463,0.002460308867998252,0.0029624352269225886,0.0016460785122146965,0.0023803757855188116,0.003549999999999942,0.004117999999999978,0.36252552996689713,90.09779951100282,0.8019559902200564,1.1294825,1.1294825,1.13077,1.131915,1.1305134,1.1304740121144217,1.1309262329656813,1.1294940888851732,0.004554418670463578,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.13077,1.1369408184222194,1.1245991815777807,0.010914365294833321,0.9172866261512673,0.0024633379114793463,0.0021605156903024003,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,8949.2,1.515554462968757,1.5776818742293464,1,0.0027800000000000047,0.24633379114793363,0.0005800000000000249,0.00018999999999991246,0.003549999999999942,0.7830985915493098,1.13594,1.12221,0.9985433357611136,11.866859623734198,16.349462762051864
2021-12-16 12:00:00,1.13133,1.13594,1.12906,1.13592,13563,2,0.004057171647529945,0.004048963520338495,0.0029624352269225886,0.002196716189377853,0.0023803757855188116,0.006879999999999997,0.004117999999999978,0.36252552996689713,90.09779951100282,0.8019559902200564,1.13077,1.13077,1.13077,1.131915,1.1305134,1.1304740121144217,1.1309262329656813,1.1294940888851732,0.004554418670463578,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.13077,1.1369408184222194,1.1245991815777807,0.010914365294833321,0.9172866261512673,0.004057171647529945,0.0021605156903024003,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,8949.2,1.515554462968757,0.621980387467113,1,0.004590000000000094,0.4057171647529982,1.999999999990898e-05,0.0022699999999999942,0.006879999999999997,0.6671511627907116,1.13594,1.12221,0.9985433357611136,11.866859623734198,16.349462762051864
2021-12-16 16:00:00,1.13591,1.13603,1.12984,1.1318,13363,2,-0.0036270159870414043,-0.0036336095576788414,0.0029624352269225886,0.0029624352269225886,0.0023803757855188116,0.00619000000000014,0.004463333333333337,0.3943570713318022,59.9186991869917,0.19837398373983406,1.1312579999999999,1.1309416666666665,1.1309416666666665,1.131915,1.1305134,1.1306780102506644,1.1309262329656813,1.1294940888851732,0.0007589545585169333,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.1309416666666665,1.1365247184008587,1.1253586149324744,0.009873279761011235,0.5768695486087594,-0.0036270159870414043,0.0021605156903024003,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,9684.833333333334,1.3797862637457192,-0.01474600014745997,-1,-0.004110000000000058,-0.3618244403165795,0.00012000000000012001,0.0019599999999999618,0.00619000000000014,0.6639741518578296,1.13603,1.12221,0.6939218523878344,11.866859623734198,16.349462762051864
2021-12-16 20:00:00,1.13179,1.13365,1.13151,1.13317,4285,2,0.001210461212228342,0.0012097291947148435,0.0026685163144097423,0.0026685163144097423,0.0023803757855188116,0.0021400000000000308,0.004131428571428579,0.36459035903073495,63.935625457205596,0.27871250914411194,1.1321539999999999,1.13126,1.13126,1.131915,1.1305134,1.1310613932890239,1.1309262329656813,1.1294940888851732,0.0016883828651239607,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.13126,1.136627755583109,1.1258922444168908,0.009489870733711244,0.677914211109979,0.001210461212228342,0.003969203235609564,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,8913.42857142857,0.4807353271147867,-0.6793384719000224,1,0.0013799999999999368,0.12193074686999679,0.00048000000000003595,0.000280000000000058,0.0021400000000000308,0.6448598130840734,1.13603,1.12221,0.7930535455861034,11.866859623734198,16.349462762051864
2021-12-17 00:00:00,1.13297,1.13351,1.13207,1.13211,2990,2,-0.000935428929463411,-0.0009358667161379557,0.002501104420403572,0.002501104420403572,0.0023803757855188116,0.0014400000000001079,0.0037950000000000206,0.3352147759493354,59.334691106585076,0.18669382213170152,1.132866,1.13136625,1.13136625,1.131915,1.1305134,1.1312227173984049,1.1309262329656813,1.1294940888851732,0.0006573910084377577,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.13136625,1.1363720402187651,1.1263604597812347,0.008849106500684881,0.5742889701222339,-0.000935428929463411,0.003154490275131705,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,8173.0,0.3658387373057629,-0.30221703617269546,-1,-0.0008600000000000829,-0.07590668773225089,0.0005399999999999849,4.0000000000040004e-05,0.0014400000000001079,0.5972222222222351,1.13603,1.12221,0.7163531114326991,11.866859623734198,16.349462762051864
2021-12-17 04:00:00,1.1320999999999999,1.1348799999999999,1.13203,1.1348,3796,2,0.0023760941957937654,0.0023732757476959934,0.002423823468709571,0.002423823468709571,0.0023803757855188116,0.002849999999999797,0.003689999999999996,0.3251674303842083,65.61423650975883,0.3122847301951765,1.13356,1.1317477777777778,1.1317477777777778,1.131915,1.1305134,1.131773068567881,1.1309262329656813,1.1294940888851732,0.0026969102852716365,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.1317477777777778,1.1369598769496831,1.1265356786058724,0.009210708029203237,0.7928016257513434,0.0023760941957937654,0.003067186408917122,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,7686.666666666667,0.4938421509106678,0.26956521739130435,1,0.0027000000000001467,0.23849483261197307,7.999999999985796e-05,6.999999999979245e-05,0.002849999999999797,0.9473684210527505,1.13603,1.12221,0.9109985528219935,11.866859623734198,16.349462762051864
2021-12-17 08:00:00,1.1348,1.13486,1.13171,1.13342,8795,2,-0.0012160733168840032,-0.0012168133340442744,0.002346996594706772,0.002346996594706772,0.0023803757855188116,0.003149999999999986,0.0036359999999999947,0.320798997723703,60.797872340425776,0.21595744680851553,1.13306,1.131915,1.131915,1.131915,1.1305134,1.132026442634361,1.1309262329656813,1.1294940888851732,0.0013296051381950225,0.0013296051381950225,0.0,0.0011002096686796303,0.0004466093713791833,-0.0010870719093684002,0.09706990071461861,1.131915,1.1369415362494133,1.1268884637505867,0.008881472989426403,0.6497054756320275,-0.0012160733168840032,-0.002200859215437667,0.0012130764326698795,-0.0011510944251610367,0.12130764326699134,-0.11510944251610265,7797.5,1.1279256171849952,1.3169125395152794,-1,-0.0013799999999999368,-0.12160733168839767,5.999999999994898e-05,0.0017100000000001003,0.003149999999999986,0.43809523809522,1.13603,1.12221,0.8111432706222887,11.866859623734198,16.349462762051864
