time,open,high,low,close,volume,spread,real_volume,volatility,atr,momentum_5,momentum_20,volume_ma,volume_ratio
2022-01-04 21:00:00,1815.08,1815.27,1813.7,1814.57,2540.0,5,0,0.0012589433762089791,4.281428571428559,0.0024417865922712334,0.005786722686280887,4577.9,0.5548395552545927
2022-01-04 22:00:00,1814.54,1815.35,1813.45,1815.16,2291.0,5,0,0.0012585303937246702,4.224999999999974,0.0003141205451369089,0.00596320106406556,4594.15,0.4986776661624022
2022-01-04 23:00:00,1815.15,1815.36,1814.07,1814.36,1105.0,8,0,0.0012689166164311795,4.017142857142842,0.0009765032357014203,0.005113205143119748,4370.8,0.25281413013635945
2022-01-05 01:00:00,1813.84,1813.99,1813.06,1813.92,812.0,7,0,0.0012736436058336114,3.8607142857142662,0.0001929895179122454,0.0047247409147053165,4247.95,0.19115102578890994
2022-01-05 02:00:00,1813.95,1814.66,1812.76,1812.94,1754.0,5,0,0.001268462570741611,3.655714285714274,-0.0011790113934371238,0.0048721004351079955,4190.3,0.41858578144762904
2022-01-05 03:00:00,1812.94,1815.44,1812.69,1815.25,2699.0,5,0,0.0012781202248458026,3.6207142857142736,0.0003747444298098923,0.0065820847519657555,4219.65,0.6396265093076441
2022-01-05 04:00:00,1815.29,1816.25,1814.11,1815.65,2912.0,5,0,0.0012641775384188742,3.540714285714281,0.0002699486546640095,0.005666271560080149,4241.8,0.6865010137205902
2022-01-05 05:00:00,1815.67,1816.61,1814.44,1815.42,1744.0,5,0,0.0012275039340447409,3.2271428571428453,0.0005842280473555839,0.006626115211231687,4179.45,0.41727978561772483
2022-01-05 06:00:00,1815.41,1815.43,1814.62,1814.99,1208.0,5,0,0.0012132467065793216,2.7450000000000045,0.0005898826850136984,0.005116987401356798,4060.2,0.2975222895423871
2022-01-05 07:00:00,1814.97,1816.22,1814.21,1815.81,2305.0,5,0,0.0011791692189218152,2.567857142857146,0.001583063973435328,0.006540983697429503,3982.75,0.5787458414412152
2022-01-05 08:00:00,1815.77,1817.07,1812.68,1813.09,2918.0,5,0,0.0012371249241917713,2.2264285714285603,-0.0011899187439746717,0.00409259566926945,3935.05,0.7415407682240378
2022-01-05 09:00:00,1813.12,1815.78,1812.49,1813.51,3113.0,5,0,0.0012360297070773958,2.180714285714284,-0.0011786412579517513,0.004341878637846186,3931.45,0.7918198120286408
2022-01-05 10:00:00,1813.51,1817.69,1813.38,1816.85,4004.0,5,0,0.0012592997525590528,2.253571428571409,0.00078769651100008,0.007061653668567924,3954.1,1.012619812346678
2022-01-05 11:00:00,1816.85,1820.23,1816.29,1817.79,3050.0,5,0,0.0011733604860064716,2.4121428571428396,0.0015427082242878143,0.009188114854211449,3813.75,0.7997377908882334
2022-01-05 12:00:00,1817.75,1820.06,1817.73,1818.43,2636.0,5,0,0.0009680304013343181,2.4664285714285534,0.0014428822398819818,0.006247440707416008,3521.1,0.7486296895856409
2022-01-05 13:00:00,1818.44,1820.77,1817.82,1818.67,2733.0,5,0,0.0009144103298490146,2.541428571428566,0.003077618871650145,0.00470679225478543,3145.55,0.8688464656419386
2022-01-05 14:00:00,1818.69,1819.25,1817.04,1817.95,2997.0,5,0,0.0007595516968147095,2.607142857142857,0.0024482908834249084,0.0018516579502807495,2749.75,1.089917265205928
2022-01-05 15:00:00,1817.91,1827.89,1815.02,1825.54,10347.0,5,0,0.0011426174370853621,3.4335714285714403,0.0047830035501004176,0.0071444728261769175,2920.95,3.5423406768345918
2022-01-05 16:00:00,1825.54,1829.6,1825.08,1825.85,8339.0,5,0,0.0011424829409797557,3.6207142857142895,0.00443395551741399,0.006771175085604542,3155.7,2.6425198846531672
2022-01-05 17:00:00,1825.85,1826.66,1820.43,1823.36,7771.0,5,0,0.0011967191053198036,3.8692857142857195,0.0027111299307642778,0.00456178240077576,3363.9,2.3101162341330004
2022-01-05 18:00:00,1823.25,1825.43,1822.42,1823.99,5425.0,5,0,0.0011908726500165097,3.931428571428569,0.0029252145798852602,0.005191312542365489,3508.15,1.5463990992403402
2022-01-05 19:00:00,1823.99,1825.58,1822.57,1822.84,3577.0,5,0,0.0012071643874931005,3.991428571428579,0.002689842954976651,0.0042310319751426295,3572.45,1.0012736357401784
2022-01-05 20:00:00,1822.77,1824.94,1822.65,1823.86,2385.0,5,0,0.0011994021935302968,4.09714285714285,-0.0009202756444668392,0.005236006084790246,3636.45,0.6558594233386957
2022-01-05 21:00:00,1823.86,1824.46,1812.4,1812.94,10582.0,5,0,0.0018421946983435684,4.81499999999999,-0.007070679409589942,-0.0005402663844050748,4124.95,2.5653644286597412
2022-01-05 22:00:00,1812.98,1814.3,1808.32,1810.01,6036.0,5,0,0.0018734640412185464,4.928571428571429,-0.007321647946647913,-0.0016161593875142488,4339.05,1.391087910948249
2022-01-05 23:00:00,1809.9,1810.87,1808.87,1810.53,1739.0,5,0,0.0018487759946830447,4.836428571428574,-0.007379426422294055,-0.00260019281090762,4291.05,0.405262115333077
2022-01-06 01:00:00,1810.06,1811.39,1809.93,1810.28,1161.0,5,0,0.0018469522087166167,4.632857142857152,-0.0068903469311623056,-0.0029576184837386554,4203.5,0.27619840609016294
2022-01-06 02:00:00,1810.36,1810.47,1807.79,1809.3,2315.0,5,0,0.0018490447375683766,4.5428571428571525,-0.0079830688759005,-0.0033711207323925407,4232.05,0.5470162214529601
2022-01-06 03:00:00,1809.28,1811.58,1807.11,1810.26,4588.0,5,0,0.0018554751828603621,4.695714285714303,-0.0014782618288525784,-0.0026060749646004133,4401.05,1.042478499448995
2022-01-06 04:00:00,1810.22,1810.27,1808.11,1809.29,3328.0,5,0,0.0018523489848603055,4.639285714285734,-0.0003977878575256444,-0.003590684047339754,4452.2,0.7474956201428508
2022-01-06 05:00:00,1809.28,1809.43,1806.6,1806.98,2836.0,5,0,0.00184469857367491,4.683571428571456,-0.001960751824051532,-0.003369937509996701,4448.1,0.6375755940738742
2022-01-06 06:00:00,1807.0,1807.05,1805.39,1805.42,2210.0,5,0,0.0018484845813914721,3.882857142857152,-0.002684667565238441,-0.004460962442997207,4402.95,0.5019362018646589
2022-01-06 07:00:00,1805.53,1807.61,1803.02,1803.02,3770.0,5,0,0.0017974553743259445,3.8878571428571473,-0.003470955618194882,-0.007612075845556787,4391.25,0.8585254768004554
2022-01-06 08:00:00,1803.02,1803.89,1799.59,1802.16,4116.0,5,0,0.0017850232746415638,3.7500000000000164,-0.004474495376354692,-0.008598352945059617,4444.55,0.9260780056473659
2022-01-06 09:00:00,1802.16,1803.71,1799.49,1801.0,5084.0,5,0,0.0017759201697533972,3.8364285714285904,-0.004581907820194631,-0.009585191621343747,4566.95,1.1132156034114673
2022-01-06 10:00:00,1800.99,1802.07,1794.58,1795.43,6760.0,5,0,0.0018617496530044617,4.156428571428592,-0.0063918803749902775,-0.012778568954235792,4768.3,1.4176960342260343
2022-01-06 11:00:00,1795.49,1796.43,1793.75,1794.88,5390.0,5,0,0.0018624782791328777,4.184285714285742,-0.0058379767588705445,-0.012690117990043714,4887.95,1.1027117707832528
2022-01-06 12:00:00,1794.87,1807.15,1793.93,1801.29,6357.0,5,0,0.0017836048363056448,4.267142857142891,-0.0009595012811838277,-0.013283740701381497,4688.45,1.355885207264661
2022-01-06 13:00:00,1801.27,1801.72,1797.04,1797.44,3957.0,5,0,0.001801164505788772,4.174285714285751,-0.0026190793270297608,-0.015559876222033475,4469.35,0.885363643482833
2022-01-06 14:00:00,1797.43,1800.46,1791.74,1791.74,6016.0,5,0,0.0018756772085336637,4.654285714285753,-0.005141588006662978,-0.01734161109161103,4381.6,1.3730144239547197
2022-01-06 15:00:00,1791.8,1793.23,1786.92,1788.44,11421.0,5,0,0.001864647543836062,5.000714285714317,-0.0038932177806987323,-0.019490238433324758,4681.4,2.4396548041184265
2022-01-06 16:00:00,1788.48,1795.55,1787.1,1791.79,11006.0,5,0,0.001970521410540511,5.412857142857173,-0.0017215635585666744,-0.01703385925259482,5052.85,2.1781766725709253
2022-01-06 17:00:00,1793.79,1795.28,1788.0,1790.64,11359.0,5,0,0.0019431940770508775,5.613571428571455,-0.005912429425578236,-0.01821411731163569,5501.55,2.064690859848588
2022-01-06 18:00:00,1790.64,1792.95,1789.2,1789.28,6513.0,5,0,0.0015337123528152423,5.727142857142878,-0.004539789923446724,-0.013050624951735923,5298.1,1.2293086200713463
2022-01-06 19:00:00,1789.29,1793.49,1788.79,1791.09,4532.0,5,0,0.0015594230472731538,5.860714285714299,-0.00036277584917454586,-0.010452980922757371,5222.9,0.8677171686227958
2022-01-06 20:00:00,1790.99,1791.44,1787.78,1787.8,4186.0,5,0,0.0015735240752662142,6.003571428571457,-0.00035785377200248103,-0.01255433491850455,5345.25,0.7831252046209252
2022-01-06 21:00:00,1787.79,1789.56,1786.5,1788.0,3389.0,5,0,0.0015786236827830644,5.894285714285745,-0.0021152032325216785,-0.012307488344344475,5456.65,0.6210770344442104
2022-01-06 22:00:00,1787.95,1789.6,1787.41,1788.14,2919.0,5,0,0.0015862656539062114,5.7435714285714345,-0.001396148862976343,-0.011695130713535562,5486.85,0.5319992345334754
2022-01-06 23:00:00,1788.12,1789.73,1787.82,1789.72,1250.0,5,0,0.0016012468859660845,5.578571428571438,0.0002459089689708094,-0.011346436423497197,5319.95,0.23496461432908206
2022-01-07 01:00:00,1791.18,1791.63,1790.55,1791.38,1155.0,5,0,0.0016359092121920606,5.180000000000015,0.0001619125783742792,-0.009898910622398782,5211.3,0.22163375741177824
2022-01-07 02:00:00,1791.4,1792.63,1790.98,1791.96,1918.0,5,0,0.0016348542055798741,5.106428571428588,0.0023268822015884982,-0.008312211535268732,5165.4,0.3713168389669726
2022-01-07 03:00:00,1791.95,1792.33,1789.82,1790.74,3312.0,5,0,0.0016327339573219864,4.341428571428586,0.0015324384787471779,-0.008131071994328276,5220.5,0.6344219902308208
2022-01-07 04:00:00,1790.76,1791.94,1789.78,1791.6,2555.0,5,0,0.0016290598705611186,4.161428571428587,0.0019349715346672625,-0.006333817705849065,5159.75,0.49517902999176316
2022-01-07 05:00:00,1791.6,1793.28,1791.35,1792.77,1662.0,5,0,0.0016427360240140788,3.67642857142859,0.001704177189727929,-0.005210414169663169,5037.05,0.32995503320395864
2022-01-07 06:00:00,1792.8,1792.97,1792.06,1792.59,1211.0,5,0,0.0016405460719771615,3.2907142857143135,0.0006754569103148977,-0.00466962798445314,4843.4,0.2500309699797663
2022-01-07 07:00:00,1792.62,1792.88,1790.56,1790.72,1956.0,5,0,0.001511423688391991,2.852857142857179,-0.0006919797316904397,-0.002623327002445164,4603.2,0.42492179353493226
2022-01-07 08:00:00,1790.72,1791.17,1788.84,1789.95,3104.0,5,0,0.0015124345636240992,2.499285714285764,-0.00044115840378833315,-0.002746701729363532,4488.9,0.691483436922186
2022-01-07 09:00:00,1789.98,1792.0,1788.0,1789.87,3084.0,5,0,0.001236917695254427,2.5171428571429066,-0.0009656173252958755,-0.0063399008488361774,4325.25,0.713022368649211
2022-01-07 10:00:00,1789.85,1790.65,1787.82,1790.6,3759.0,5,0,0.0011688568189697627,2.3835714285714857,-0.001210417398774033,-0.003805412141712705,4315.35,0.8710765059612777
2022-01-07 11:00:00,1790.52,1793.88,1788.5,1793.11,2910.0,5,0,0.0009883185566120364,2.5064285714286307,0.0002900830641696661,0.0007646198667217163,4160.05,0.6995108231872212
2022-01-07 12:00:00,1793.11,1794.01,1791.11,1791.33,2224.0,5,0,0.0009191019668462055,2.4950000000000694,0.00034064510364539835,0.0016159334391983027,3700.2,0.6010485919680018
2022-01-07 13:00:00,1791.32,1793.72,1789.72,1793.32,2510.0,5,0,0.0008544100993416393,2.6242857142857963,0.001882734154585286,0.0008538947086433879,3275.4,0.7663186175734261
2022-01-07 14:00:00,1793.32,1793.54,1789.35,1789.44,3770.0,5,0,0.000977500677881637,2.787142857142937,-0.00024024091135099734,-0.0006701514542286624,2895.95,1.3018180562509714
2022-01-07 15:00:00,1789.38,1796.18,1782.64,1789.19,13111.0,5,0,0.0009629749227345688,3.6178571428572144,-0.0007874455489779164,-5.029956183488782e-05,3225.85,4.064355131205729
2022-01-07 16:00:00,1789.21,1794.68,1789.12,1791.08,11513.0,5,0,0.0009655036075780672,3.8971428571429345,-0.0011321112480550122,-5.583192357772049e-06,3574.9,3.220509664606003
2022-01-07 17:00:00,1791.06,1793.6,1786.55,1789.2,9618.0,5,0,0.000900531053819446,4.221428571428646,-0.0011890606420926764,0.000783085356303781,3846.5,2.5004549590536853
2022-01-07 18:00:00,1789.31,1794.71,1789.25,1793.98,8238.0,5,0,0.0010761301636622773,4.460714285714354,0.00036803247607797296,0.003344519015660019,4088.95,2.0146981498917818
2022-01-07 19:00:00,1793.99,1796.69,1792.34,1795.93,5000.0,5,0,0.0010951962061547104,4.633571428571502,0.0036268329756794504,0.004356482154641128,4193.0,1.1924636298592892
2022-01-07 20:00:00,1795.93,1798.63,1795.29,1796.35,4404.0,5,0,0.0010839908749748475,4.807142857142935,0.004001810875312151,0.0037044900878349107,4350.7,1.0122509021536765
2022-01-07 21:00:00,1796.49,1797.78,1794.84,1796.76,2792.0,5,0,0.0010699831030303978,4.851428571428642,0.003171270965004469,0.003003271221069692,4432.55,0.6298857316894338
2022-01-07 22:00:00,1796.77,1797.5,1794.3,1795.91,2440.0,5,0,0.0010779970487933294,4.913571428571491,0.00375027945450479,0.00220429027433644,4458.65,0.547250849472374
2022-01-07 23:00:00,1795.92,1796.48,1794.72,1796.3,954.0,8,0,0.0010618770960197097,4.75357142857149,0.001293213971170104,0.0031048616772952897,4340.75,0.2197776881875252
2022-01-10 01:00:00,1794.95,1796.18,1794.54,1795.17,1435.0,5,0,0.001072938609338896,4.677142857142907,-0.00042317907713551595,0.0019926322839920463,4284.75,0.33490868778808563
2022-01-10 02:00:00,1795.17,1795.25,1792.16,1794.31,1881.0,5,0,0.001072093556498318,4.513571428571465,-0.0011356361510841406,0.0008590058959041524,4295.7,0.4378797402053216
2022-01-10 03:00:00,1794.34,1796.8,1793.19,1794.94,4976.0,5,0,0.0010736570344638675,4.564285714285737,-0.0010129343930185275,0.00131095230922873,4483.95,1.109735835591387
2022-01-10 04:00:00,1794.95,1796.16,1793.7,1794.44,3431.0,5,0,0.0010453196022982357,4.4542857142857395,-0.000818526540862341,0.0020773766976411867,4557.7,0.7527919784101631
2022-01-10 05:00:00,1794.42,1794.43,1791.69,1792.09,2647.0,5,0,0.0010866680566863208,4.351428571428593,-0.0023437065078216746,0.0011955641219028035,4534.85,0.5837017762439771
2022-01-10 06:00:00,1792.09,1793.33,1791.9,1792.51,1096.0,5,0,0.0010870403966077237,3.4864285714285836,-0.0014817538171872924,0.001474967455737053,4435.45,0.2471000687641615
2022-01-10 07:00:00,1792.51,1794.27,1791.47,1793.13,2028.0,5,0,0.0010861274515514608,3.289285714285711,-0.0006576344109990861,0.0014129342119961752,4348.9,0.46632481777001084
2022-01-10 08:00:00,1793.11,1793.7,1792.0,1793.18,2282.0,5,0,0.0010400093389357113,2.9071428571428606,-0.0009805341682730395,3.903831889862097e-05,4317.5,0.5285466126230457
2022-01-10 09:00:00,1793.02,1795.66,1791.35,1793.65,3712.0,5,0,0.0010143477080573192,2.8214285714285876,-0.00044024876841797234,0.0012951270843453155,4391.9,0.8451922857988571
2022-01-10 10:00:00,1793.64,1796.5,1792.16,1796.41,4903.0,5,0,0.0010417053085873366,2.820714285714286,0.0024105932179745437,0.0017230611380010252,4511.55,1.0867661890037792
2022-01-10 11:00:00,1796.42,1797.96,1795.93,1796.78,4154.0,5,0,0.0008970136609399887,2.7271428571428453,0.002382134548761128,0.004101841917024229,4530.75,0.9168459967996468
2022-01-10 12:00:00,1796.85,1800.7,1796.54,1799.73,4342.0,5,0,0.0009479817686132331,2.8142857142857047,0.0036807147278781205,0.005890933886283811,4092.3,1.0610170319869021
2022-01-10 13:00:00,1799.73,1802.32,1798.82,1800.57,4100.0,5,0,0.0009320658035106491,2.8357142857142725,0.004121170211579317,0.005298479129910438,3721.65,1.1016618972767456
2022-01-10 14:00:00,1800.54,1801.37,1791.48,1791.93,6169.0,5,0,0.0014457119648522618,3.41642857142855,-0.000958938477406468,0.001525821596244148,3549.2,1.7381381719824187
2022-01-10 15:00:00,1791.92,1797.23,1791.53,1793.0,9059.0,5,0,0.0013186120732178652,3.697857142857125,-0.0018982303594391459,-0.0005462714188564366,3590.25,2.5232226168094143
2022-01-10 16:00:00,1792.97,1796.35,1790.36,1794.23,10123.0,5,0,0.0013037563229899012,3.904999999999989,-0.001419205467558582,-0.0009465847778031833,3846.4,2.6318115640599
2022-01-10 17:00:00,1794.23,1795.93,1791.51,1793.44,8910.0,5,0,0.0013048396874964334,3.962857142857144,-0.003494968689747857,-0.0016199515684581778,4071.7,2.188275167620404
2022-01-10 18:00:00,1793.46,1796.0,1793.32,1793.93,4961.0,5,0,0.0013054379693489622,3.9785714285714318,-0.0036877211105371677,-0.0015750573254079692,4180.15,1.1867995167637526
2022-01-10 19:00:00,1793.93,1800.06,1793.39,1799.38,4946.0,5,0,0.0014746333426390213,4.258571428571421,0.0041575284748847086,0.0019321680930559637,4305.45,1.1487765506509193
2022-01-10 20:00:00,1799.35,1801.39,1798.4,1800.22,4854.0,5,0,0.001476754387888762,4.3700000000000045,0.004026770775237054,0.0021822635417247938,4500.45,1.0785588107855881
2022-01-10 21:00:00,1800.23,1801.62,1799.8,1800.9,3128.0,5,0,0.0014673636097755742,4.300000000000003,0.003717472118959231,0.003191898260331838,4585.1,0.6822097664173082
2022-01-10 22:00:00,1800.86,1801.49,1799.63,1800.96,3289.0,5,0,0.0014600666255643678,4.311428571428564,0.004193059148898115,0.0037061600280887674,4655.5,0.7064762109333047
2022-01-10 23:00:00,1800.96,1801.88,1800.86,1801.69,1715.0,5,0,0.0014604397008686275,4.076428571428567,0.0043256983271364735,0.003760571384001654,4492.45,0.381751605471402
2022-01-11 01:00:00,1800.41,1802.84,1799.97,1801.26,1248.0,5,0,0.0014597949753470073,3.971428571428565,0.0010448043214883462,0.0038006286083680507,4383.3,0.2847169940455821
2022-01-11 02:00:00,1801.22,1804.67,1801.22,1802.73,1919.0,5,0,0.001421698418922028,4.072857142857141,0.0013942740331738257,0.00593720181464108,4346.9,0.4414640318387817
2022-01-11 03:00:00,1802.71,1805.97,1802.01,1804.9,4251.0,5,0,0.0014359038502024682,4.058571428571424,0.002221111666389053,0.006912095330012136,4504.65,0.943691518763944
2022-01-11 04:00:00,1804.86,1806.35,1804.37,1805.17,2490.0,5,0,0.001436571452134771,3.9499999999999966,0.0023376421464107455,0.006714515958128997,4527.75,0.5499420241841975
2022-01-11 05:00:00,1805.1,1807.84,1805.03,1805.89,2444.0,5,0,0.0014347824624759572,3.444285714285716,0.002331144647525374,0.007087966629117037,4535.85,0.5388185235402405
2022-01-11 06:00:00,1805.89,1806.72,1805.5,1806.67,1306.0,5,0,0.0014347113016270681,3.124285714285715,0.0030034531383587026,0.007258941265018359,4415.55,0.29577289352402303
2022-01-11 07:00:00,1806.7,1808.67,1805.67,1808.45,2569.0,5,0,0.0014160476047865797,2.9107142857142856,0.0031729654468499735,0.006702256166465359,4298.85,0.5976016841713481
2022-01-11 08:00:00,1808.45,1809.77,1807.06,1808.22,4227.0,5,0,0.00141960040029295,2.788571428571426,0.0018394370879273314,0.006366945313282635,4302.5,0.9824520627542127
2022-01-11 09:00:00,1808.23,1809.76,1807.6,1809.16,3991.0,5,0,0.001386326189807499,2.75142857142857,0.002210318141781631,0.005239674840114894,4284.95,0.931399432898867
2022-01-11 10:00:00,1809.08,1810.12,1808.21,1808.84,4724.0,5,0,0.001388797473590113,2.4114285714285706,0.0016335435713137336,0.004592989997611818,4316.15,1.0944939355675776
2022-01-11 11:00:00,1808.84,1810.23,1806.09,1806.91,4312.0,5,0,0.0008061032933157025,2.4935714285714345,0.000132841083319013,0.00835970155084187,4223.3,1.0210025335638009
