time,open,high,low,close,volume,spread,returns,log_returns,volatility,volatility_10,volatility_50,tr,atr,atr_percent,rsi,rsi_normalized,sma_5,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,price_sma20_ratio,price_sma50_ratio,sma20_sma50_ratio,macd,macd_signal,macd_hist,macd_normalized,bb_middle,bb_upper,bb_lower,bb_width,bb_position,momentum_1,momentum_5,momentum_10,momentum_20,roc_10,roc_20,volume_sma,volume_ratio,volume_delta,obv_direction,body,body_percent,upper_wick,lower_wick,candle_range,body_to_range,high_20,low_20,price_position_20,stoch_k,stoch_d
2021-09-29 04:00:00,1734.1,1741.34,1734.0,1738.21,15002,0,0.0027384493243047814,0.0027347066032315437,0.004415541993700714,0.005312802748064578,0.005026097584348097,7.339999999999918,8.601999999999999,0.4982449636829118,26.4150943396225,-0.47169811320755,1740.5900000000001,1739.8433333333332,1734.1260000000002,1736.1490000000001,1753.9742,1735.094870977907,1737.474278088303,1740.668729415027,-0.004420670700975737,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1734.1260000000002,1750.2966314038756,1717.9553685961248,0.018649892111502166,0.26296534722314685,0.0027384493243047814,-0.004665719331956475,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,21680.6,0.6383125928249218,0.7014398080255966,0,4.110000000000127,0.2370105530246311,3.1299999999998818,0.09999999999990905,7.339999999999918,0.5599455040872171,1745.52,1721.66,0.20117351215423196,73.53701527614571,81.40252353666985
2021-09-29 08:00:00,1738.22,1743.07,1736.76,1742.97,25525,0,0.0027384493243047814,0.0027347066032315437,0.004415541993700714,0.005312802748064578,0.005026097584348097,6.309999999999945,8.601999999999999,0.4982449636829118,26.4150943396225,-0.47169811320755,1740.5900000000001,1739.8433333333332,1734.1260000000002,1736.1490000000001,1753.9742,1735.094870977907,1737.474278088303,1740.668729415027,-0.004420670700975737,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1734.1260000000002,1750.2966314038756,1717.9553685961248,0.018649892111502166,0.26296534722314685,0.0027384493243047814,-0.004665719331956475,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,21680.6,0.6383125928249218,0.7014398080255966,1,4.75,0.2732680558272256,0.09999999999990905,1.4600000000000364,6.309999999999945,0.7527733755943012,1745.52,1721.66,0.20117351215423196,73.53701527614571,81.40252353666985
2021-09-29 12:00:00,1742.97,1745.52,1736.99,1738.35,20096,0,-0.002650648031807812,-0.0026541672194294926,0.004415541993700714,0.005312802748064578,0.005026097584348097,8.529999999999973,8.601999999999999,0.4982449636829118,26.4150943396225,-0.47169811320755,1739.8433333333332,1739.8433333333332,1734.1260000000002,1736.1490000000001,1753.9742,1735.094870977907,1737.474278088303,1740.668729415027,-0.004420670700975737,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1734.1260000000002,1750.2966314038756,1717.9553685961248,0.018649892111502166,0.26296534722314685,-0.002650648031807812,-0.004665719331956475,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,21680.6,0.6383125928249218,-0.21269343780607253,-1,-4.620000000000118,-0.26506480318078446,2.5499999999999545,1.3599999999999,8.529999999999973,0.5416178194607424,1745.52,1721.66,0.20117351215423196,73.53701527614571,81.40252353666985
2021-09-29 16:00:00,1738.42,1740.41,1724.55,1724.64,33941,0,-0.007886789196651867,-0.007918054415191271,0.004415541993700714,0.005312802748064578,0.005026097584348097,15.860000000000127,8.601999999999999,0.4982449636829118,26.4150943396225,-0.47169811320755,1736.0425,1736.0425,1734.1260000000002,1736.1490000000001,1753.9742,1735.094870977907,1737.474278088303,1740.668729415027,-0.004420670700975737,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1734.1260000000002,1750.2966314038756,1717.9553685961248,0.018649892111502166,0.26296534722314685,-0.007886789196651867,-0.004665719331956475,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,21680.6,0.6383125928249218,0.6889430732484076,-1,-13.779999999999973,-0.7926738072502602,1.990000000000009,0.09000000000014552,15.860000000000127,0.8688524590163847,1745.52,1721.66,0.20117351215423196,73.53701527614571,81.40252353666985
2021-09-29 20:00:00,1724.64,1726.63,1721.66,1726.46,13839,0,0.0010552926987661415,0.0010547362688559817,0.004415541993700714,0.004707114117553339,0.005026097584348097,4.970000000000027,8.601999999999999,0.4982449636829118,26.4150943396225,-0.47169811320755,1734.1260000000002,1734.1260000000002,1734.1260000000002,1736.1490000000001,1753.9742,1735.094870977907,1737.474278088303,1740.668729415027,-0.004420670700975737,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1734.1260000000002,1750.2966314038756,1717.9553685961248,0.018649892111502166,0.26296534722314685,0.0010552926987661415,-0.004665719331956475,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,21680.6,0.6383125928249218,-0.5922630446952064,1,1.8199999999999363,0.10552926987660823,0.17000000000007276,2.980000000000018,4.970000000000027,0.36619718309857674,1745.52,1721.66,0.20117351215423196,73.53701527614571,81.40252353666985
2021-09-30 00:00:00,1726.68,1730.6,1726.67,1730.1,4153,0,0.002108360460132186,0.0021061409873022723,0.004415541993700714,0.004415541993700714,0.005026097584348097,4.139999999999873,7.85833333333331,0.45421266593453047,35.79684763572644,-0.28406304728547127,1732.5040000000001,1733.455,1733.455,1736.1490000000001,1753.9742,1734.3264292889983,1737.474278088303,1740.668729415027,-0.0019354410700018754,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1733.455,1748.2873039343185,1718.6226960656813,0.017112995646634713,0.3869022636383108,0.002108360460132186,-0.004665719331956475,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,18759.333333333332,0.22138313372898824,-0.6999060625767758,1,3.4199999999998454,0.1980679685871062,0.5,0.009999999999990905,3.9299999999998363,0.8702290076335847,1745.52,1721.66,0.3537300922045206,73.53701527614571,81.40252353666985
2021-09-30 04:00:00,1730.57,1734.91,1728.84,1732.74,11661,0,0.0015259233570315,0.0015247603189733657,0.004074367327426057,0.004074367327426057,0.005026097584348097,6.070000000000164,7.602857142857147,0.43877657022156513,41.23116383456227,-0.17537672330875467,1730.4579999999999,1733.3528571428571,1733.3528571428571,1736.1490000000001,1753.9742,1734.082363244537,1737.474278088303,1740.668729415027,-0.00035356744608094903,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1733.3528571428571,1746.903619553318,1719.8020947323962,0.015635318976884045,0.4773866176568773,0.0015259233570315,-0.00586929207043152,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,17745.285714285714,0.6571322765805002,1.80784974717072,1,2.1700000000000728,0.12539221181460863,2.1700000000000728,1.7300000000000182,6.070000000000164,0.35749588138385735,1745.52,1721.66,0.4643755238893535,73.53701527614571,81.40252353666985
2021-09-30 08:00:00,1732.74,1734.04,1726.29,1732.62,18259,0,-6.925447557060149e-05,-6.925687377251955e-05,0.0037232407845609805,0.0037232407845609805,0.005026097584348097,7.75,7.621250000000003,0.43986852281515876,41.07313957202147,-0.17853720855957064,1729.312,1733.26125,1733.26125,1736.1490000000001,1753.9742,1733.8573842838389,1737.474278088303,1740.668729415027,-0.00036996730873672945,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1733.26125,1745.817516221635,1720.704983778365,0.014488602017307018,0.4744649409035616,-6.925447557060149e-05,-0.003296229182845778,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,17809.5,1.0252393385552654,0.5658176828745392,-1,-0.12000000000011823,-0.0069254475570551975,1.2999999999999545,6.329999999999927,7.75,0.015483870967757192,1745.52,1721.66,0.45934618608549266,73.53701527614571,81.40252353666985
2021-09-30 12:00:00,1732.62,1737.87,1722.23,1737.15,16708,7,0.002614537521210769,0.0026111255638189956,0.003613754965565216,0.003613754965565216,0.005026097584348097,15.639999999999873,8.512222222222212,0.49001077755071304,48.52120535714294,-0.02957589285714121,1731.8139999999999,1733.6933333333334,1733.6933333333334,1736.1490000000001,1753.9742,1734.3639405478636,1737.474278088303,1740.668729415027,0.0019938166688457937,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1733.6933333333334,1745.7213589402234,1721.6653077264434,0.013875609227571929,0.6436921893767268,0.002614537521210769,0.007253687726134217,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,17687.11111111111,0.9446426776560459,-0.08494441097540939,1,4.5300000000002,0.2614537521210768,0.7199999999997999,10.389999999999873,15.639999999999873,0.2896419437340305,1745.52,1721.66,0.6492036881810592,73.53701527614571,81.40252353666985
2021-09-30 16:00:00,1737.22,1764.21,1735.09,1758.25,29764,7,0.012146331635149554,0.012073156889631308,0.005292476459582044,0.005292476459582044,0.005026097584348097,29.12000000000012,10.573000000000002,0.6013365562348928,67.5974710221285,0.35194942044257005,1738.172,1736.1490000000001,1736.1490000000001,1736.1490000000001,1753.9742,1738.0387189251153,1737.474278088303,1740.668729415027,0.012729898182701982,0.012729898182701982,0.0,0.5644408368123095,2.105438834167761,1.741957444161609,0.03210242211359644,1736.1490000000001,1755.3794583639833,1716.918541636017,0.022153004568136937,1.0746352890213202,0.012146331635149554,0.018413400831759796,0.010902019894028836,0.009728398755040946,1.090201989402894,0.9728398755041022,18894.8,1.5752482164405022,0.7814220732583195,1,21.029999999999973,1.2105547944416926,5.960000000000036,2.130000000000109,29.12000000000012,0.722184065934062,1764.21,1721.66,0.8599294947121024,73.53701527614571,81.40252353666985
