time,open,high,low,close,tick_volume,spread,real_volume,returns,volatility
2018-10-03 20:00:00,1198.57,1200.38,1196.43,1196.85,10753,15,0,-0.001435043426750271,0.002676407789266888
2018-10-04 00:00:00,1197.97,1198.86,1197.21,1198.56,3652,15,0,0.0014287504699836973,0.0026977458485727655
2018-10-04 04:00:00,1198.56,1198.56,1195.95,1196.61,5183,16,0,-0.0016269523428114052,0.0024516683957812074
2018-10-04 08:00:00,1196.6,1200.95,1196.08,1199.2,16506,15,0,0.002164447898647115,0.0019098834732685077
2018-10-04 12:00:00,1199.2,1204.14,1197.92,1203.32,13678,15,0,0.0034356237491659503,0.0022424895046476295
2018-10-04 16:00:00,1203.4,1206.74,1197.4,1198.19,22525,15,0,-0.004263205132466696,0.0024033213419083275
2018-10-04 20:00:00,1198.19,1200.6,1196.8,1199.72,8560,15,0,0.0012769260300953267,0.0024760949626273752
2018-10-05 00:00:00,1199.65,1200.28,1197.71,1198.88,3061,18,0,-0.0007001633714532884,0.002436044098086608
2018-10-05 04:00:00,1198.87,1200.07,1197.94,1198.31,4889,15,0,-0.0004754437474977502,0.002425580781777662
2018-10-05 08:00:00,1198.31,1199.74,1197.2,1199.09,15167,15,0,0.0006509167076966804,0.002215115806510801
2018-10-05 12:00:00,1199.09,1204.82,1198.16,1204.29,17258,15,0,0.004336621938303198,0.002517718539472593
2018-10-05 16:00:00,1204.29,1205.76,1200.25,1201.29,24211,15,0,-0.0024910943377425276,0.0026783089331038324
2018-10-05 20:00:00,1201.29,1203.98,1200.65,1202.75,8326,15,0,0.0012153601545006332,0.0026091819270979595
2018-10-08 00:00:00,1203.18,1204.04,1202.16,1202.16,2253,15,0,-0.0004905425067552871,0.0025572556372174637
2018-10-08 04:00:00,1202.16,1202.19,1195.16,1196.81,6863,15,0,-0.00445032275237911,0.002678601228438087
2018-10-08 08:00:00,1196.81,1197.2,1192.94,1194.44,6025,15,0,-0.001980264202337767,0.0024097240498817552
2018-10-08 12:00:00,1194.44,1194.97,1184.04,1186.02,6665,15,0,-0.007049328555641221,0.0031307642204735364
2018-10-08 16:00:00,1186.02,1189.82,1183.33,1186.38,10570,15,0,0.0003035361966916561,0.003162482114686607
2018-10-08 20:00:00,1186.39,1188.99,1184.75,1187.96,5291,15,0,0.0013317823968710396,0.0032489777133951044
2018-10-09 00:00:00,1188.2,1191.15,1187.82,1189.74,3007,19,0,0.0014983669483821238,0.003303430352720087
2018-10-09 04:00:00,1189.74,1191.81,1189.05,1191.28,5739,19,0,0.001294400457242828,0.0028949447836886417
2018-10-09 08:00:00,1191.28,1191.52,1188.41,1189.87,11261,15,0,-0.001183600832717846,0.0028534516024847053
2018-10-09 12:00:00,1189.86,1189.96,1185.04,1186.46,11900,15,0,-0.0028658592955531637,0.002800537823403614
2018-10-09 16:00:00,1186.46,1190.38,1183.16,1188.08,21231,15,0,0.0013654063348109702,0.0029233068380799454
2018-10-09 20:00:00,1187.95,1190.59,1187.02,1189.48,7408,15,0,0.0011783718268130183,0.0027595896166146498
2018-10-10 00:00:00,1189.46,1190.44,1188.88,1190.26,2318,15,0,0.0006557487305376419,0.002740061699025781
2018-10-10 04:00:00,1190.26,1191.27,1188.57,1189.53,4906,19,0,-0.0006133113773461041,0.001436834425025621
2018-10-10 08:00:00,1189.53,1190.95,1186.35,1186.55,8729,15,0,-0.0025051911259068582,0.0016878940897281508
2018-10-10 12:00:00,1186.58,1189.69,1185.25,1186.86,10270,15,0,0.0002612616408916857,0.0016280293000269976
2018-10-10 16:00:00,1186.87,1190.26,1186.22,1190.03,25235,15,0,0.002670913165832678,0.001789473498040624
2018-10-10 20:00:00,1190.03,1194.75,1189.13,1194.03,9125,15,0,0.0033612598001730998,0.0020523329578871763
2018-10-11 00:00:00,1194.18,1195.09,1192.92,1193.05,4335,15,0,-0.0008207498974063254,0.0020275727938785753
2018-10-11 04:00:00,1193.11,1194.0,1191.22,1192.98,9938,16,0,-5.8673148652599316e-05,0.0017157009450017259
2018-10-11 08:00:00,1193.09,1198.42,1191.79,1198.1,9816,15,0,0.00429177354188659,0.0020810038220302625
2018-10-11 12:00:00,1198.09,1210.34,1197.51,1208.46,16031,15,0,0.008647024455387786,0.0032352276197142715
2018-10-11 16:00:00,1208.46,1220.72,1205.06,1219.74,26404,15,0,0.009334193932774015,0.004024725152074359
2018-10-11 20:00:00,1219.74,1226.3,1219.63,1224.82,17942,15,0,0.004164822011248237,0.0039014802553246097
2018-10-12 00:00:00,1223.21,1223.67,1220.06,1220.89,4052,15,0,-0.003208634738165461,0.004015145564773963
2018-10-12 04:00:00,1220.89,1222.07,1217.61,1219.7,7270,15,0,-0.0009746987853124223,0.0041217840725883415
2018-10-12 08:00:00,1219.7,1221.32,1215.8,1217.94,11399,15,0,-0.0014429777814216616,0.004329588185320788
2018-10-12 12:00:00,1217.96,1223.42,1217.94,1218.91,13441,15,0,0.0007964267533704383,0.004337627376182696
2018-10-12 16:00:00,1218.89,1222.85,1216.25,1219.84,19663,15,0,0.0007629767579229174,0.004248230060393855
2018-10-12 20:00:00,1219.84,1220.4,1217.19,1217.76,7207,13,0,-0.0017051416579222378,0.0043767997605454155
2018-10-15 00:00:00,1217.78,1221.57,1217.74,1220.86,3574,15,0,0.0025456576008409115,0.004312520658308183
2018-10-15 04:00:00,1220.85,1222.35,1220.28,1222.01,4641,19,0,0.0009419589469719103,0.0036011631982619183
2018-10-15 08:00:00,1222.01,1230.47,1221.19,1230.36,10980,15,0,0.006833004639896556,0.0030048576907674056
2018-10-15 12:00:00,1230.35,1233.22,1228.53,1230.58,14188,15,0,0.00017880945414350258,0.0027750128704266096
2018-10-15 16:00:00,1230.49,1231.38,1223.95,1226.92,20992,15,0,-0.002974207284369812,0.0027412425965145635
2018-10-15 20:00:00,1226.89,1227.34,1224.89,1226.81,8449,15,0,-8.965539725502847e-05,0.0027024903280359206
2018-10-16 00:00:00,1227.19,1228.51,1226.46,1228.17,2624,16,0,0.0011085661186329698,0.0026085986481680615
2018-10-16 04:00:00,1228.26,1228.49,1225.4,1225.9,3969,17,0,-0.0018482783328040986,0.0027440385682278934
2018-10-16 08:00:00,1225.88,1230.12,1224.97,1228.74,15432,15,0,0.0023166653071211574,0.002799270739555168
2018-10-16 12:00:00,1228.74,1232.34,1226.31,1230.12,12197,15,0,0.0011231017139508026,0.002665495449487183
2018-10-16 16:00:00,1230.12,1232.36,1227.29,1228.31,15567,15,0,-0.001471401164114039,0.002711249097721344
2018-10-16 20:00:00,1228.31,1228.99,1223.4,1224.42,8822,15,0,-0.0031669529678989283,0.002955972520279471
2018-10-17 00:00:00,1224.87,1225.77,1224.33,1225.09,2063,19,0,0.0005471978569444591,0.0018506682037911215
2018-10-17 04:00:00,1225.09,1225.19,1221.51,1221.92,5997,18,0,-0.0025875649952247226,0.0019538310859153587
2018-10-17 08:00:00,1221.95,1228.03,1220.53,1227.14,10942,15,0,0.0042719654314522515,0.0023265725265858355
2018-10-17 12:00:00,1227.14,1227.88,1224.87,1227.05,9711,15,0,-7.33412650554266e-05,0.002326492526323714
2018-10-17 16:00:00,1227.05,1229.43,1224.04,1224.44,15672,15,0,-0.0021270526873394813,0.0023829010918302853
2018-10-17 20:00:00,1224.44,1225.13,1221.85,1222.21,9496,12,0,-0.0018212407304564193,0.002380965669399321
2018-10-18 00:00:00,1221.96,1223.54,1221.43,1222.34,2807,13,0,0.00010636470001057496,0.002207453505964746
2018-10-18 04:00:00,1222.34,1224.15,1221.75,1223.49,5005,18,0,0.0009408184302239775,0.002193084650961364
2018-10-18 08:00:00,1223.49,1223.75,1218.63,1223.19,14457,15,0,-0.0002452002059681879,0.0021692552686397868
2018-10-18 12:00:00,1223.19,1226.27,1222.41,1223.38,12307,15,0,0.00015533155110825092,0.0019437254562082902
2018-10-18 16:00:00,1223.38,1230.1,1221.04,1227.75,19122,16,0,0.0035720708201865126,0.0022620460808822594
2018-10-18 20:00:00,1227.75,1227.92,1224.5,1225.75,7344,15,0,-0.0016289961311342083,0.002147289171235617
2018-10-19 00:00:00,1225.47,1226.35,1225.12,1225.32,2901,19,0,-0.0003508056292066408,0.001637988032279661
2018-10-19 04:00:00,1225.32,1228.71,1225.32,1227.37,6367,18,0,0.0016730323507327949,0.001736851225859657
2018-10-19 08:00:00,1227.37,1229.47,1223.02,1226.44,13214,16,0,-0.000757717721632245,0.0015964201947396416
2018-10-19 12:00:00,1226.44,1230.75,1225.85,1228.13,15707,15,0,0.0013779720165683074,0.0014698347541596546
2018-10-19 16:00:00,1228.21,1229.16,1225.94,1227.28,16220,15,0,-0.0006921091415404979,0.0015136803728053444
2018-10-19 20:00:00,1227.35,1227.67,1225.45,1226.38,5560,15,0,-0.0007333289876799709,0.0015401151726296646
2018-10-22 00:00:00,1228.0,1229.51,1226.66,1227.11,3294,17,0,0.0005952478024753294,0.0015337948590714173
2018-10-22 04:00:00,1227.15,1228.27,1226.15,1227.58,4948,17,0,0.0003830137477487394,0.001532750760466838
2018-10-22 08:00:00,1227.49,1228.07,1222.52,1223.37,13840,15,0,-0.003429511722250256,0.001492886391282007
2018-10-22 12:00:00,1223.38,1224.42,1221.34,1222.9,12672,16,0,-0.00038418467021406055,0.0014253461643355134
2018-10-22 16:00:00,1222.9,1223.59,1219.97,1222.15,11285,15,0,-0.0006132962629814553,0.0014301892470879685
2018-10-22 20:00:00,1222.15,1223.61,1221.48,1221.86,4331,15,0,-0.00023728674876255518,0.0012611831098944288
2018-10-23 00:00:00,1222.05,1223.28,1221.65,1222.57,2293,19,0,0.0005810813022768535,0.0012953802474336617
2018-10-23 04:00:00,1222.56,1224.42,1222.23,1223.87,5724,19,0,0.001063333796837762,0.0012528052416102312
2018-10-23 08:00:00,1223.85,1236.19,1223.66,1235.59,14149,15,0,0.009576180476684737,0.003365284287705975
2018-10-23 12:00:00,1235.59,1239.71,1233.58,1237.85,11405,16,0,0.0018290856999489957,0.0033431838998519187
2018-10-23 16:00:00,1237.85,1239.17,1229.68,1230.99,17787,15,0,-0.005541866946722096,0.003925368124801164
2018-10-23 20:00:00,1230.99,1233.96,1229.73,1230.34,5768,15,0,-0.0005280302845678264,0.003934373536847929
2018-10-24 00:00:00,1230.87,1232.15,1230.55,1231.0,2661,16,0,0.0005364370824325615,0.0037182785842856604
2018-10-24 04:00:00,1230.92,1233.55,1230.89,1231.89,5046,19,0,0.0007229894394802372,0.0037012304345383296
2018-10-24 08:00:00,1231.89,1233.37,1229.52,1230.66,18024,15,0,-0.0009984657721062717,0.003718827494616554
2018-10-24 12:00:00,1230.66,1231.47,1225.55,1229.28,10824,15,0,-0.001121349519769943,0.0037539366561244645
2018-10-24 16:00:00,1229.28,1233.06,1227.41,1227.7,16037,15,0,-0.001285305219315358,0.003801733658594637
2018-10-24 20:00:00,1227.7,1233.57,1227.29,1233.33,7117,16,0,0.004585810865846529,0.004024102138647314
2018-10-25 00:00:00,1233.92,1236.66,1233.04,1235.58,3521,19,0,0.0018243292549440238,0.0026543735194337905
2018-10-25 04:00:00,1235.57,1237.83,1235.03,1236.87,5705,16,0,0.001044044092652907,0.0026055036704822876
2018-10-25 08:00:00,1236.87,1239.14,1230.12,1232.82,17288,15,0,-0.0032743942370661028,0.002132769806551692
2018-10-25 12:00:00,1232.83,1233.3,1230.52,1233.06,11531,15,0,0.0001946756217452439,0.00211942149201991
2018-10-25 16:00:00,1233.09,1235.37,1228.23,1230.03,16106,15,0,-0.0024573013478662586,0.002275871437078451
2018-10-25 20:00:00,1230.03,1232.25,1228.05,1231.86,4517,15,0,0.0014877685910099636,0.0023181787931729784
2018-10-26 00:00:00,1232.08,1233.09,1230.97,1231.07,3189,16,0,-0.0006413066419884705,0.0023037933382003277
2018-10-26 04:00:00,1231.07,1232.92,1229.98,1231.75,6900,19,0,0.0005523650157992499,0.0022709574674919593
2018-10-26 08:00:00,1231.75,1237.81,1231.05,1237.35,17388,17,0,0.004546377105743682,0.0025747373254019546
2018-10-26 12:00:00,1237.37,1238.49,1231.99,1233.26,18972,15,0,-0.0033054511657978347,0.0024886720430804584
2018-10-26 16:00:00,1233.26,1243.36,1231.45,1233.87,25348,15,0,0.0004946240046703743,0.002414616990299496
2018-10-26 20:00:00,1233.87,1235.9,1232.45,1233.53,12434,15,0,-0.0002755557716777046,0.0023787621436216115
2018-10-29 00:00:00,1232.96,1235.29,1231.74,1234.89,4146,15,0,0.0011025268943603006,0.0021563652830106973
2018-10-29 04:00:00,1234.89,1235.34,1232.33,1233.66,4437,17,0,-0.0009960401331292612,0.0021874936732545385
2018-10-29 08:00:00,1233.65,1233.71,1227.62,1228.55,19638,15,0,-0.004142146134267222,0.0024511338433140326
2018-10-29 12:00:00,1228.55,1231.88,1228.55,1229.81,18216,15,0,0.0010255992837084893,0.0024216792342330574
2018-10-29 16:00:00,1229.81,1231.77,1224.25,1226.55,15801,15,0,-0.0026508159797041797,0.0025458853731881604
2018-10-29 20:00:00,1226.55,1230.71,1226.48,1229.47,6088,15,0,0.0023806612041907815,0.0026811290918615496
2018-10-30 00:00:00,1229.55,1230.53,1226.29,1227.43,4693,17,0,-0.001659251547414753,0.002125755926743509
2018-10-30 04:00:00,1227.37,1228.74,1226.33,1226.35,4287,19,0,-0.0008798872440791694,0.0019385803678137752
2018-10-30 08:00:00,1226.33,1228.73,1222.45,1222.89,11030,15,0,-0.0028213805194273744,0.0020200296134043018
2018-10-30 12:00:00,1222.89,1226.45,1219.8,1224.35,13497,16,0,0.0011938931547399445,0.0021207599569846775
2018-10-30 16:00:00,1224.45,1226.46,1222.25,1222.75,15494,16,0,-0.0013068158614774061,0.0020221527460242894
2018-10-30 20:00:00,1222.75,1224.07,1222.35,1222.97,3327,12,0,0.00017992230627683625,0.0020553994816195935
2018-10-31 00:00:00,1222.4,1222.96,1219.65,1220.16,4686,19,0,-0.0022976851435440038,0.0017952359169492735
2018-10-31 04:00:00,1220.15,1220.97,1215.5,1217.74,5069,17,0,-0.001983346446367773,0.0017278308620618354
2018-10-31 08:00:00,1217.74,1218.64,1214.67,1216.07,10985,15,0,-0.0013713929081742293,0.0016356413971011477
2018-10-31 12:00:00,1216.06,1218.68,1211.93,1212.53,13531,15,0,-0.0029110166355554856,0.0012918223997532574
2018-10-31 16:00:00,1212.55,1217.3,1212.29,1213.21,16535,17,0,0.0005608108665353662,0.0014236274098819173
2018-10-31 20:00:00,1213.21,1216.85,1213.16,1214.48,7280,15,0,0.0010468097031841594,0.0015872752066840212
2018-11-01 00:00:00,1215.3,1218.01,1215.26,1217.39,4462,20,0,0.002396087214280973,0.001759620059037651
2018-11-01 04:00:00,1217.37,1218.67,1216.55,1217.79,4170,16,0,0.0003285717806125188,0.0016897249448452809
2018-11-01 08:00:00,1217.79,1226.73,1217.71,1224.16,20393,15,0,0.0052307869172847354,0.002451340671410827
2018-11-01 12:00:00,1224.16,1231.05,1222.33,1229.32,14268,15,0,0.004215135276434356,0.002773613639236134
2018-11-01 16:00:00,1229.39,1237.33,1229.08,1234.15,17468,15,0,0.003929001399147536,0.0027693318500704883
2018-11-01 20:00:00,1234.15,1234.75,1232.6,1233.04,6116,17,0,-0.0008994044484058605,0.00265204720194071
2018-11-02 00:00:00,1234.29,1234.39,1231.33,1231.97,4003,18,0,-0.0008677739570491783,0.0026009727775982887
2018-11-02 04:00:00,1231.98,1234.42,1231.13,1233.83,6714,16,0,0.0015097770237910701,0.00214001273012124
2018-11-02 08:00:00,1233.83,1236.33,1230.82,1235.74,14769,15,0,0.0015480252546948847,0.00210174439257107
2018-11-02 12:00:00,1235.74,1236.37,1229.67,1233.45,17987,15,0,-0.001853140628287453,0.0024024663275147005
2018-11-02 16:00:00,1233.45,1236.35,1230.31,1232.02,22140,15,0,-0.0011593497912359974,0.002523964179776711
2018-11-02 20:00:00,1232.02,1233.45,1231.62,1232.75,4883,15,0,0.0005925228486549639,0.002515224769645411
2018-11-05 00:00:00,1233.14,1235.1,1232.22,1233.13,3910,15,0,0.00030825390387345664,0.0020897583753277734
2018-11-05 04:00:00,1233.13,1233.47,1231.18,1231.65,3700,19,0,-0.0012001978704597738,0.0017630681756705294
2018-11-05 08:00:00,1231.64,1234.33,1230.58,1231.53,10705,15,0,-9.743027645847668e-05,0.0011767736396554307
2018-11-05 12:00:00,1231.53,1232.62,1226.82,1228.69,12985,15,0,-0.002306074557663962,0.0013407409964260703
2018-11-05 16:00:00,1228.65,1233.2,1228.14,1230.04,14705,17,0,0.0010987311689685253,0.0013996936494145768
2018-11-05 20:00:00,1230.04,1231.71,1228.97,1231.36,5249,10,0,0.0010731358329809648,0.0013478078750387438
2018-11-06 00:00:00,1231.31,1231.71,1230.0,1230.49,2765,16,0,-0.0007065358627857954,0.0012038814333197104
2018-11-06 04:00:00,1230.49,1230.61,1228.61,1230.01,3131,19,0,-0.0003900885013287114,0.0010950180361413847
2018-11-06 08:00:00,1230.01,1235.18,1229.57,1233.91,9120,17,0,0.0031707059292200857,0.0014921843839179167
2018-11-06 12:00:00,1233.91,1235.89,1232.93,1233.45,13789,15,0,-0.00037279866440831366,0.0014919093531148959
2018-11-06 16:00:00,1233.45,1234.01,1225.15,1225.95,21841,15,0,-0.006080505898090727,0.002439631272309433
2018-11-06 20:00:00,1226.0,1227.22,1223.44,1227.03,6962,16,0,0.0008809494677597396,0.002469534823150637
