time,open,high,low,close,tick_volume,spread,real_volume,returns,volatility
2023-06-27 11:00:00,1928.23,1928.66,1924.23,1925.57,7338,6,0,0.0,0.0
2023-06-27 12:00:00,1925.57,1925.83,1923.83,1924.17,4308,0,0,-0.0007270574427311605,0.0005141072480673534
2023-06-27 13:00:00,1924.17,1924.53,1922.85,1923.48,3847,6,0,-0.0003585961739347443,0.00036353987575745545
2023-06-27 14:00:00,1923.48,1923.48,1919.67,1923.15,5650,6,0,-0.00017156404017715232,0.0003117097483791788
2023-06-27 15:00:00,1923.16,1930.44,1923.09,1926.24,11983,1,0,0.0016067389439200497,0.0009005297008925697
2023-06-27 16:00:00,1926.2,1930.69,1922.79,1923.62,15432,4,0,-0.001360162804219689,0.0009947922532941226
2023-06-27 17:00:00,1923.62,1924.17,1911.44,1917.25,23142,4,0,-0.003311464842328471,0.0014952944316900664
2023-06-27 18:00:00,1917.29,1917.59,1913.37,1913.55,11481,5,0,-0.0019298474377363872,0.001460065340924282
2023-06-27 19:00:00,1913.55,1916.6,1912.02,1914.62,8560,6,0,0.0005591701288181206,0.0014370198118497533
2023-06-27 20:00:00,1914.62,1915.94,1911.63,1912.17,6712,7,0,-0.0012796272889659122,0.0013702014109646013
2023-06-27 21:00:00,1912.19,1914.96,1910.86,1914.88,5673,7,0,0.0014172380070809343,0.0015158821243120028
2023-06-27 22:00:00,1914.82,1915.8,1913.4,1913.81,4694,0,0,-0.0005587817513369453,0.0015146998418039206
2023-06-27 23:00:00,1913.78,1913.89,1912.94,1913.62,1612,5,0,-9.927840276724442e-05,0.0015203349247099277
2023-06-28 01:00:00,1914.38,1915.47,1914.04,1914.88,758,3,0,0.0006584379343863578,0.0015630867159893162
2023-06-28 02:00:00,1914.87,1915.72,1914.65,1915.39,1199,7,0,0.0002663352272727071,0.0014199655382397384
2023-06-28 03:00:00,1915.39,1917.14,1915.16,1916.14,2663,5,0,0.0003915651642747431,0.001418856596999564
2023-06-28 04:00:00,1916.14,1916.82,1913.4,1915.04,5733,5,0,-0.0005740707881470852,0.000992217099159949
2023-06-28 05:00:00,1914.97,1916.08,1913.4,1915.12,3592,5,0,4.177458434284631e-05,0.0007602763249531588
2023-06-28 06:00:00,1915.12,1916.76,1914.78,1915.21,2693,6,0,4.6994444212522524e-05,0.000741602280785527
2023-06-28 07:00:00,1915.21,1916.27,1915.07,1915.24,1953,2,0,1.5664078612864785e-05,0.0005835072799728047
2023-06-28 08:00:00,1915.25,1916.79,1915.04,1915.51,2900,6,0,0.00014097449927952255,0.0003833560752100095
2023-06-28 09:00:00,1915.51,1916.3,1909.58,1910.87,6378,5,0,-0.002422331389551613,0.0008598241611254757
2023-06-28 10:00:00,1910.87,1912.11,1909.2,1910.96,4161,0,0,4.709896539289993e-05,0.0008620907682124068
2023-06-28 11:00:00,1910.96,1911.68,1908.27,1909.99,5510,0,0,-0.0005075982752125174,0.0008201197391456433
2023-06-28 12:00:00,1909.93,1911.96,1907.2,1907.31,5842,4,0,-0.0014031487075848448,0.0008704982608240715
2023-06-28 13:00:00,1907.32,1909.12,1906.05,1907.01,4900,6,0,-0.00015728958585647934,0.0008298344118786714
2023-06-28 14:00:00,1907.01,1907.8,1905.73,1907.18,4573,6,0,8.914478686539162e-05,0.0008475451047831954
2023-06-28 15:00:00,1907.19,1908.52,1905.58,1906.97,8526,6,0,-0.00011011021508200436,0.0008398582067358929
2023-06-28 16:00:00,1906.97,1911.56,1902.79,1909.88,19043,6,0,0.00152598100651824,0.0010390273303743768
2023-06-28 17:00:00,1909.88,1911.18,1905.18,1907.07,16160,6,0,-0.001471296625966123,0.0010970836559028928
2023-06-28 18:00:00,1907.06,1913.26,1906.15,1910.83,11446,6,0,0.0019716109004912497,0.0013303060489975656
2023-06-28 19:00:00,1910.91,1912.86,1909.89,1912.27,7592,7,0,0.0007535992212808207,0.0011139290654369365
2023-06-28 20:00:00,1912.29,1913.39,1911.54,1911.74,6277,4,0,-0.00027715751436774294,0.0011194981572847536
2023-06-28 21:00:00,1911.74,1913.17,1911.74,1912.19,3787,7,0,0.000235387657317343,0.0011035575699862733
2023-06-28 22:00:00,1912.21,1912.34,1909.28,1909.36,4565,7,0,-0.0014799784540240335,0.0011155092287731742
2023-06-28 23:00:00,1909.35,1910.07,1906.7,1907.28,1895,7,0,-0.0010893702601918465,0.0011773636654385474
2023-06-29 01:00:00,1907.49,1910.27,1907.49,1909.72,1408,9,0,0.001279308753827424,0.001243986340008009
2023-06-29 02:00:00,1909.72,1910.69,1909.51,1909.64,1064,12,0,-4.1890957836687726e-05,0.0012426865256105963
2023-06-29 03:00:00,1909.64,1910.16,1908.01,1909.99,2560,7,0,0.00018328061833638998,0.001145073355272812
2023-06-29 04:00:00,1909.99,1912.83,1909.43,1909.84,4916,7,0,-7.853444258876241e-05,0.0010236387124966631
2023-06-29 05:00:00,1909.87,1909.87,1904.35,1904.56,5426,5,0,-0.002764629497758908,0.001170123002858296
2023-06-29 06:00:00,1904.56,1905.69,1902.77,1905.48,4053,6,0,0.0004830512034275092,0.0011451986218229114
2023-06-29 07:00:00,1905.48,1905.97,1904.5,1905.37,2144,1,0,-5.7728236454890336e-05,0.0011489530725046116
2023-06-29 08:00:00,1905.37,1905.55,1903.18,1904.46,4119,5,0,-0.00047759752698939284,0.0011317484124384685
